time(sec), throughput(req/sec), avg_lat(ms), min_lat(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms), 90th_lat(ms), 95th_lat(ms), 99th_lat(ms), max_lat(ms), tp (req/s) scaled,time(sec), throughput(req/sec), avg_lat(ms)
3935,4.6,4958.05,1004.127,1793.602,4868.682,7182.483,7675.425,8310.654,10556.065,10556.065,0,,,
3940,3.2,6611.491,1459.307,4314.964,7899.285,9344.859,10372.218,12309.612,12309.612,12309.612,0,,,
3945,3.2,5713.712,1003.744,3180.93,5202.177,9411.929,9946.753,10189.675,10189.675,10189.675,0,,,
3950,3.6,5291.776,1003.628,1576.875,5467.895,8591.146,9966.38,11660.266,11660.266,11660.266,0,,,
3955,3.4,5278.709,1635.087,3422.99,5971.508,6464.861,8837.034,10591.414,10591.414,10591.414,0,,,
3960,4.8,4583.015,1003.671,1735.7,4925.96,7316.256,8217.274,8574.853,9026.551,9026.551,0,,,
3965,3.4,5566.831,1552.086,4181.063,5359.239,8124.054,9094.315,9309.694,9309.694,9309.694,0,,,
3970,3.6,4904.211,1004.235,1859.953,4624.932,7739.2,8868.18,9210.795,9210.795,9210.795,0,,,
3975,3.6,5005.942,1005.251,4483.447,4825.666,6297.384,7726.15,9673.197,9673.197,9673.197,0,,,
3980,4.6,6320.236,1031.003,3322.462,4408.384,10005.118,11385.091,11918.932,15661.644,15661.644,0,,,
3985,2.4,7023.272,1417.316,5368.51,6470.941,10380.947,10681.213,13679.977,13679.977,13679.977,0,,,
3990,3,4413.172,1033.358,1818.889,4601.297,5510.405,8652.047,8694.341,8694.341,8694.341,0,,,
3995,4,5730.217,1002.959,4567.202,5244.402,8207.095,8750.235,8792.152,8792.152,8792.152,0,,,
4000,3.6,5860.617,1004.186,1527.027,5843.99,8633.938,11402.155,15919.461,15919.461,15919.461,0,,,
4005,4.4,4424.153,1002.968,1911.32,4399.236,6119.397,6791.221,8526.954,9761.712,9761.712,0,,,
4010,3.2,5584.565,1543.009,5451.34,6103.518,6479.023,10063.27,10672.598,10672.598,10672.598,0,,,
4015,3.8,5326.728,1122.02,3389.872,4959.215,7351.026,9697.429,10349.811,10349.811,10349.811,0,,,
4020,3.6,5339.809,1226.767,2169.36,5218.942,8174.309,8552.314,8885.663,8885.663,8885.663,0,,,
4025,3,7058.985,1526.17,4867.428,7992.026,9167.783,10411.371,12649.891,12649.891,12649.891,0,,,
4030,3.4,4868.378,1117.27,1601.474,5484.231,5710.366,9760.334,10187.856,10187.856,10187.856,0,,,
4035,3.4,5143.978,1000.205,4774.291,5342.533,6111.149,8043.143,8159.987,8159.987,8159.987,0,,,
4040,5.6,4353.019,1004.252,1860.896,4208.426,6897.931,7640.872,8073.814,10154.504,10154.504,0,,,
4045,3.8,5610.699,1074.916,1843.845,4650.685,8585.323,9969.731,15503.965,15503.965,15503.965,0,,,
4050,4,4791.742,1003.3,1751.266,5369.084,5812.057,9052.853,10033.674,10033.674,10033.674,0,,,
4055,3.8,3997.938,1004.283,1767.306,4292.582,4688.766,7317.75,7610.454,7610.454,7610.454,0,,,
4060,5.4,4232.841,1004.074,1902.64,4209.098,6397.631,7125.311,7208.402,7350.468,7350.468,0,,,
4065,4.4,4205.574,1004.987,2278.219,4433.217,6281.216,6772.83,6882.21,7118.845,7118.845,0,,,
4070,4.4,4997.113,1031.489,4065.157,4433.154,6346.124,7534.575,9138.046,9380.018,9380.018,0,,,
4075,4.6,5929.081,1111.186,4017.57,5402.28,9794.848,10312.849,10806.79,12534.706,12534.706,0,,,
4080,3.8,4834.814,1003.761,1558.536,4967.674,8625.789,9094.889,9451.283,9451.283,9451.283,0,,,
4085,3.4,5770.698,1004.025,2178.259,5384.62,9059.332,9668.221,10011.952,10011.952,10011.952,0,,,
4090,2.8,5744.914,1552.766,4775.354,4899.29,8775.337,9987.84,10128.737,10128.737,10128.737,0,,,
4095,4,4944.573,1004.375,4757.96,4925.22,7500.151,8634.635,8758.798,8758.798,8758.798,0,,,
4100,3.8,5561.852,1567.775,4024.201,5025.896,6814.421,8468.496,14048.974,14048.974,14048.974,0,,,
4105,5,4171.116,999.571,1626.138,3822.615,5661.634,8067.712,10413.738,13281.312,13281.312,0,,,
4110,3.4,5849.297,1504.936,4858.577,5652.181,8378.24,9318.174,11895.431,11895.431,11895.431,0,,,
4115,4.4,4434.502,1003.371,1952.449,4318.819,5764.951,7694.811,7845.799,7902.25,7902.25,0,,,
4120,4.2,4504.702,1004.793,1911.486,4099.307,7370.269,7759.951,7783.445,8059.24,8059.24,0,,,
4125,3.6,5648.053,1029.36,2329.03,6070.746,8518.349,10032.211,10791.11,10791.11,10791.11,0,,,
4130,3.4,5042.853,1003.644,3907.336,5418.634,6330.231,7266.7,11543.634,11543.634,11543.634,0,,,
4135,5.2,4716.713,1003.911,1776.913,5518.84,6764.34,8368.309,10039.029,10603.549,10603.549,0,,,
4140,4,4377.31,1005.741,2262.126,4717.276,5585.914,7282.699,10723.068,10723.068,10723.068,0,,,
4145,3.6,5481.487,1109.163,4592.115,5276.557,6888.282,8953.36,9061.511,9061.511,9061.511,0,,,
4150,3.6,5123.44,1005.714,3640.822,5210.088,6916.233,8436.642,8554.738,8554.738,8554.738,0,,,
4155,4.8,5413.645,1004.193,2329.381,5945.543,7775.872,9355.706,11368.474,11847.099,11847.099,0,,,
4160,3.4,4446.924,1004.416,1693.114,4567.737,5996.787,8486.496,8794.987,8794.987,8794.987,0,,,
4165,3.4,5042.497,1004.533,4349.895,4642.589,5310.97,8243.271,8870.247,8870.247,8870.247,0,,,
4170,5.2,4810.961,1003.818,3882.205,4642.579,6796.695,7599.514,7725.283,8409.998,8409.998,0,,,
4175,3.6,6351.674,1004.311,3302.357,7666.802,9319.209,9613.104,13072.412,13072.412,13072.412,0,,,
4180,4,4349.787,1003.691,1767.816,3474.112,6020.094,11050.26,11418.629,11418.629,11418.629,0,,,
4185,4.8,4097.63,1004.87,1709.384,4224.282,6789.778,7278.581,7399.359,7422.683,7422.683,0,,,
4190,4,4970.444,1004.342,3623.577,4541.876,8084.194,8695.244,9304.087,9304.087,9304.087,0,,,
4195,4,5021.143,1027.143,4749.563,5308.502,5677.587,8152.391,9020.439,9020.439,9020.439,0,,,
4200,4.6,4257.691,1106.745,3172.487,4032.96,5928.34,6305.414,7983.558,8159.034,8159.034,0,,,
4205,3.8,5918.122,1004.188,3356.822,6070.203,8384.643,9119.694,13738.184,13738.184,13738.184,0,,,
4210,4,5503.488,1020.422,1734.999,4843.644,9972.595,10800.02,11666.641,11666.641,11666.641,0,,,
4215,2.8,5920.911,1035.049,1617.285,6941.849,9581.171,10282.809,10408.907,10408.907,10408.907,0,,,
4220,3.2,5319.023,1002.952,2572.885,6164.899,8035.081,8472.737,9024.161,9024.161,9024.161,0,,,
4225,3.8,4935.307,1004.333,3949.417,4384.46,7150.774,7493.25,7534.322,7534.322,7534.322,0,,,
4230,4.4,5100.787,1003.888,3641.28,4434.717,6857.738,8856.288,9245.564,10232.155,10232.155,0,,,
4235,4.4,4783.364,1108.25,2035.868,5193.229,7640.963,7826.131,7984.057,8167.829,8167.829,0,,,
4240,3.4,5939.898,1013.056,2136.317,8060.51,8620.159,9297.328,9781.398,9781.398,9781.398,0,,,
4245,3.6,5425.35,1003.798,1659.501,6356.183,8206.055,11594.178,11771.372,11771.372,11771.372,0,,,
4250,3.6,5361.891,1003.054,1627.703,5018.33,8727.965,9783.034,9798.378,9798.378,9798.378,0,,,
4255,3.8,5075.957,1151.658,2998.36,5413.481,7369.432,7870.453,10912.29,10912.29,10912.29,0,,,
4260,5,4292.5,1000.401,1819.114,3516.408,6405.615,8608.439,8962.577,9564.533,9564.533,0,,,
4265,3.6,4643.231,999.389,1567.756,5696.259,6030.172,9405.303,9552.205,9552.205,9552.205,0,,,
4270,4.4,4478.97,1005.229,3615.783,4266.984,6456.243,7216.153,7284.678,7601.434,7601.434,0,,,
4275,4.6,4703.498,999.526,1676.827,4771.126,7111.1,7836.136,8555.432,10529.304,10529.304,0,,,
4280,4.8,4056.165,1003.056,1793.448,3791.911,4853.944,7777.395,8219.723,9279.735,9279.735,0,,,
4285,3.6,4691.042,1602.107,3833.448,4550.431,5981.885,8136.804,8319.716,8319.716,8319.716,0,,,
4290,5.2,5305.201,1207.633,4350.372,5110.328,7292.195,8260.631,8521.975,9625.016,9625.016,0,,,
4295,4.4,4890.703,1003.33,1588.802,4458.966,7568.442,8531.373,9070.282,12011.043,12011.043,0,,,
4300,3.6,5164.544,1004.486,1719.601,6009.883,7250.196,9496.895,9545.522,9545.522,9545.522,0,,,
4305,4.2,4292.819,1004.221,1638.906,4166.218,7149.709,7692.872,7734.645,7835.395,7835.395,0,,,
4310,3.8,4670.577,1593.933,3781.813,4618.446,5194.04,7352.913,12093.459,12093.459,12093.459,0,,,
4315,5.6,4952.654,1004.247,2437.837,4794.411,6767.118,9725.604,10066.992,10098.481,10098.481,0,,,
4320,4.4,4174.976,1005.102,1666.841,4000.213,5719.517,8764.823,8944.301,9106.475,9106.475,0,,,
4325,3.4,5085.355,1004.267,4667.62,4967.324,5863.441,8784.935,9135.241,9135.241,9135.241,0,,,
4330,4,5859.323,1029.811,4400.936,5276.243,8676.487,8986.256,9479.18,9479.18,9479.18,0,,,
4335,4.4,4439.399,999.458,1104.563,4741.724,8276.283,8702.275,8768.337,9277.691,9277.691,0,,,
4340,4.4,4332.779,1003.005,1459.101,4326.164,7424.214,8017.61,8486.297,10457.299,10457.299,0,,,
4345,3.8,6468.906,1081.645,1784.675,6297.831,8769.51,12828.895,16529.042,16529.042,16529.042,0,,,
4350,3.4,4716.632,1041.524,1642.93,5350.925,5937.221,9565.745,10247.839,10247.839,10247.839,0,,,
4355,3.4,5021.764,1239.807,3356.803,5052.185,7646.332,8819.195,9137.096,9137.096,9137.096,0,,,
4360,4,4707.373,1027.46,1810.438,4660.403,7840.473,8126.392,8516.577,8516.577,8516.577,0,,,
4365,4,4757.386,1003.928,3724.411,4826.679,6405.501,7233.189,9288.636,9288.636,9288.636,0,,,
4370,4.6,4801.217,1002.88,1659.748,5418.395,7465.159,8309.868,8442.371,8449.572,8449.572,0,,,
4375,4.2,5135.553,1468.286,4191.359,4542.58,7315.847,7590.685,7890.689,8225.767,8225.767,0,,,
4380,4,4640.778,1003.877,2417.182,5315.856,6242.624,8544.638,9145.093,9145.093,9145.093,0,,,
4385,4.4,4639.558,1314.69,1785.857,5129.349,7341.124,7850.201,8110.827,8126.36,8126.36,0,,,
4390,4.4,4267.711,1004.952,3738.712,4734.603,5260.503,5785.326,7031.505,7615.311,7615.311,0,,,
4395,4.2,5381.84,1092.891,3397.976,5945.785,6664.662,8558.472,9243.697,9612.914,9612.914,0,,,
4400,4,4811.956,1004.192,4316.619,4659.778,6179.736,7583.924,8872.796,8872.796,8872.796,0,,,
4405,4.6,4302.759,1635.003,3273.031,3783.044,5788.633,6856.449,7359.698,7776.524,7776.524,0,,,
4410,5,4181.626,1003.457,1877.45,3980.081,5520.055,7910.001,8385.448,9113.984,9113.984,0,,,
4415,5,4710.106,1004.465,1769.246,3464.137,7733.271,8878.728,9246.61,11404,11404,0,,,
4420,3.8,5131.816,1567.438,1667.485,4962.656,7008.691,10776.68,11955.43,11955.43,11955.43,0,,,
4425,3.4,6596.123,1118.591,4501.269,6305.366,8678.241,9187.778,15153.574,15153.574,15153.574,0,,,
4430,3.8,4446.895,1037.3,1518.648,4133.643,7257.433,8393.424,9346.524,9346.524,9346.524,0,,,
4435,3.6,5007.973,1119.827,3840.882,4868.74,7407.238,8000.131,8101.378,8101.378,8101.378,0,,,
4440,3.4,5742.834,1552.144,4016.718,5084.225,7174.292,10608.014,11024.667,11024.667,11024.667,0,,,
4445,4,5667.479,1004.45,4610.164,5587.942,8391.012,9135.78,12025.104,12025.104,12025.104,0,,,
4450,3.2,6060.386,1004.394,4357.181,6394.02,9202.033,9821.237,10296.079,10296.079,10296.079,0,,,
4455,3,5226.522,1003.63,1819.162,5035.356,6821.755,9646.523,9680.918,9680.918,9680.918,0,,,
4460,4,4958.418,1023.431,4324.89,4744.099,7033.06,9430.162,9655.595,9655.595,9655.595,0,,,
4465,4.6,4659.237,1004.698,3481.844,5111.953,5997.213,7376.233,7509.723,8074.262,8074.262,0,,,
4470,4.4,4021.064,1627.122,3497.814,3866.197,4786.582,5763.181,6231.671,7109.545,7109.545,0,,,
4475,4.2,6130.253,1142.538,4265.8,6372.705,7466.813,10349.838,11694.886,16342.812,16342.812,0,,,
4480,3.8,5258.961,1551.699,2737.77,4617.321,8404.297,9516.253,9692.059,9692.059,9692.059,0,,,
4485,3.6,5333.589,1626.426,1893.654,6064.135,6348.3,9131.743,11513.487,11513.487,11513.487,0,,,
4490,4.6,3661.539,1005.059,1727.229,1968.711,6289.768,7302.189,7342.427,9096.958,9096.958,0,,,
4495,3.8,5539.095,1149.733,4173.566,4625.479,7590.902,8569.215,8912.869,8912.869,8912.869,0,,,
4500,3.8,5867.317,1093.539,4007.326,5561.21,7735.791,10267.37,11385.648,11385.648,11385.648,0,,,
4505,4,4229.184,1003.359,1643.206,4366.64,7134.846,8186.171,8362.1,8362.1,8362.1,0,,,
4510,3.4,6064.706,1718.981,5313.04,5554.343,8938.919,9406.731,9565.574,9565.574,9565.574,0,,,
4515,4,4887.311,1003.192,2329.548,4836.046,7312.884,8739.188,9031.083,9031.083,9031.083,0,,,
4520,4.4,4718.381,1388.614,3171.376,4561,6645.188,7519.305,9541.05,10092.353,10092.353,0,,,
4525,4,5849.412,1003.998,4878.176,5169.576,8864.494,9982.906,10541.597,10541.597,10541.597,0,,,
4530,4.2,4826.329,1026.497,1702.282,4025.977,5512.215,11876.626,12269.494,13022.336,13022.336,0,,,
4535,3.4,4708.332,1004.266,3414.92,4733.815,6847.169,7817.749,8393.553,8393.553,8393.553,0,,,
4540,4.4,4548.427,1003.754,2328.066,4642.879,5875.239,8301.737,8652.166,9187.379,9187.379,0,,,
4545,3.4,5959.811,1475.44,3991.726,4876.813,7869.005,10139.591,10858.82,10858.82,10858.82,0,,,
4550,3.4,6054.846,1443.606,3364.396,5863.767,8937.137,9721.877,10274.927,10274.927,10274.927,0,,,
4555,3.4,5031.828,1003.399,1719.276,5568.964,6697.765,10022.566,11828.118,11828.118,11828.118,0,,,
4560,3.8,6053.057,1517.696,3315.058,6923.318,7984.443,10455.911,12470.051,12470.051,12470.051,0,,,
4565,3.4,5943.395,1004.874,4783.03,5361.588,9102.654,10422.104,10440.466,10440.466,10440.466,0,,,
4570,3.4,4893.434,1003.915,1836.39,5460.418,6254.792,10047.325,10292.346,10292.346,10292.346,0,,,
4575,3,5564.176,1029.126,5315.11,5761.261,6195.561,8261.072,8895.408,8895.408,8895.408,0,,,
4580,4,5618.608,1132.979,4318.35,5144.599,7726.867,8678.517,12162.78,12162.78,12162.78,0,,,
4585,3.6,5699.039,1004.054,2478.868,6086.675,8432.086,9238.498,9279.271,9279.271,9279.271,0,,,
4590,3.4,6359.81,1003.659,3917.339,7695.16,9191.374,9944.392,10003.163,10003.163,10003.163,0,,,
4595,3,5549.141,1003.462,1759.878,4933.381,9204.409,9763.172,13397.969,13397.969,13397.969,0,,,
4600,3.4,4248.203,1004.03,1818.029,4803.723,6590.12,6731.08,7226.209,7226.209,7226.209,0,,,
4605,5.2,4640.595,1003.745,3067.811,4303.91,6940.568,7983.906,8344.849,8427.858,8427.858,0,,,
4610,4,4985.726,1000.603,4340.933,4944.292,6112.917,8552.304,8752.831,8752.831,8752.831,0,,,
4615,3.8,5423.501,1003.422,3421.534,6030.265,7316.29,7650.064,7827.673,7827.673,7827.673,0,,,
4620,4.4,4352.561,1002.258,1509.59,4978.782,6448.754,7280.96,8308.291,8670.778,8670.778,0,,,
4625,5,3390.302,1002.904,1885.644,3648.909,4410.846,5261.988,5833.349,6423.498,6423.498,0,,,
4630,7,4488.905,1004.073,2746.712,4209.605,5512.732,8621.975,9490.101,11609.107,11609.107,0,,,
4635,3.4,4551.378,1442.116,2028.131,5170.971,6213.931,7794.332,9089.974,9089.974,9089.974,0,,,
4640,4.6,4404.046,1016.887,1910.112,3466.331,6546.889,8510.326,8995.375,9513.774,9513.774,0,,,
4645,3.2,6490.44,1168.345,5519.615,5945.799,9854.624,10374.363,13211.29,13211.29,13211.29,0,,,
4650,3.2,5566.921,1029.966,4926.653,5403.592,6188.002,9589.12,14530.62,14530.62,14530.62,0,,,
4655,5,4833.959,1003.471,2938.953,5594.238,6368.421,8925.794,8929.453,10300.325,10300.325,0,,,
4660,3.8,4038.642,1097.913,1744.913,4450.279,5344.598,8012.781,8862.155,8862.155,8862.155,0,,,
4665,4,5719.85,1099.323,4192.258,7017.173,8044.312,8930.975,11168.234,11168.234,11168.234,0,,,
4670,3,6831.027,1700.533,4876.503,5678.789,9805.939,9948.538,10308.231,10308.231,10308.231,0,,,
4675,3,5775.645,1459.997,3407.285,5535.996,6556.15,10893.032,12127.231,12127.231,12127.231,0,,,
4680,3.2,5363.58,1004.019,5277.14,5795.503,6396.072,6830.921,6979.247,6979.247,6979.247,0,,,
4685,4,4917.604,1593.013,3271.66,4785.217,6028.914,6966.189,14812.152,14812.152,14812.152,0,,,
4690,4.4,4979.281,1004.009,1769.054,5827.073,7024.473,9122.71,9555.931,10992.143,10992.143,0,,,
4695,4,4766.047,1133.778,3607.821,4826.752,5562.921,8922.233,9783.797,9783.797,9783.797,0,,,
4700,4.2,4543.022,1003.669,3290.292,4385.153,6474.012,7250.58,7610.187,7660.793,7660.793,0,,,
4705,5,4780.252,1003.838,3614.998,4308.826,6889.624,7330.872,8099.359,8209.06,8209.06,0,,,
4710,3.4,5915.944,1004.405,4115.057,5760.633,8277.306,8896.426,12655.454,12655.454,12655.454,0,,,
4715,3.6,5039.068,1088.687,1853.002,5846.947,6726.849,8821.976,10051.574,10051.574,10051.574,0,,,
4720,4,4934.147,1004.423,3783.137,4433.987,6900.119,8421.65,9992.205,9992.205,9992.205,0,,,
4725,4.4,4760.692,1004.946,1852.014,5037.078,6289.044,9390.835,9992.752,10175.665,10175.665,0,,,
4730,3.6,5319.097,1500.95,3390.493,5160.601,6681.641,10610.584,13984.932,13984.932,13984.932,0,,,
4735,3.4,5440.955,1453.79,3922.968,5094.036,7651.801,9514.942,9732.108,9732.108,9732.108,0,,,
4740,5,4672.712,1004.055,2487.758,5294.794,5554.191,8695.769,8779.878,9382.25,9382.25,0,,,
4745,3.8,4456.351,1003.736,1634.15,3656.996,5613.016,10176.063,12099.171,12099.171,12099.171,0,,,
4750,4.4,4992.804,1752.102,3548.369,4996.148,6615.554,7434.52,7752.304,7977.395,7977.395,0,,,
4755,5.2,4423.343,1003.096,1718.346,3908.484,6932.878,7475.233,8035.13,12387.798,12387.798,0,,,
4760,3.4,5864.862,1376.125,3448.275,5394.746,8242.98,10894.561,11578.205,11578.205,11578.205,0,,,
4765,3.4,4630.843,1118.428,1585.32,5253.159,5771.007,7193.278,16495.681,16495.681,16495.681,0,,,
4770,4.4,5840.444,1860.524,3348.979,6257.482,7076.836,10443.602,10912.638,11005.426,11005.426,0,,,
4775,4.8,3743.058,1004.328,1522.19,1726.892,6490.117,7969.836,8094.03,8462.39,8462.39,0,,,
4780,3.8,4978.177,1087.28,1928.223,4416.227,7886.399,8237.451,8311.207,8311.207,8311.207,0,,,
4785,4,4743.026,1509.729,2028.089,5254.328,7005.582,7343.344,10073.935,10073.935,10073.935,0,,,
4790,3.8,5758.73,1451.409,3849.696,5844.966,8535.372,8828.872,10700.287,10700.287,10700.287,0,,,
4795,3.8,4493.138,1260.228,1810.054,4292.551,5403.601,8044.74,9689.647,9689.647,9689.647,0,,,
4800,3.6,5548.016,1551.077,3975.947,5629.644,7040.74,9280.319,9490.021,9490.021,9490.021,0,,,
4805,4.6,4693.251,1004.836,1696.547,4301.434,7708.863,8719.117,8773.823,11997.682,11997.682,0,,,
4810,3.6,5252.141,1129.571,1735.402,6087.71,8010.72,8103.679,8355.17,8355.17,8355.17,0,,,
4815,3.8,6344.341,1685.514,3657.479,6646.909,9229.342,10471.998,12496.413,12496.413,12496.413,0,,,
4820,2.4,5955.554,1759.965,5693.401,6255.874,6781.815,8082.386,9120.436,9120.436,9120.436,0,,,
4825,4.6,4964.279,1003.291,1861.158,4205.65,7825.166,8568.131,9136.523,9403.015,9403.015,0,,,
4830,3.4,5746.026,1779.351,3849.119,5986.988,8676.305,9194.199,9318.819,9318.819,9318.819,0,,,
4835,3.4,5067.988,1004.452,1675.554,4674.029,8067.465,9260.03,12311.644,12311.644,12311.644,0,,,
4840,3.6,6264.882,1163.68,5093.793,5929.136,9238.448,9547.776,9873.815,9873.815,9873.815,0,,,
4845,3,5807.388,1760.651,3867.167,5762.246,8002.178,8820.374,9063.614,9063.614,9063.614,0,,,
4850,4,4772.894,1002.854,3277.858,4550.99,5134.5,13161.169,13738.545,13738.545,13738.545,0,,,
4855,4.4,5093.258,1103.945,2638.127,6012.216,6450.595,7731.64,8726.786,9787.172,9787.172,0,,,
4860,4,4058.591,1002.791,1802.609,4617.784,5050.593,6325.445,9530.287,9530.287,9530.287,0,,,
4865,5.2,4492.683,1029.629,2370.395,4775.92,5571.222,7767.023,8778.037,10299.655,10299.655,0,,,
4870,3.4,4954.302,1551.849,4049.533,5093.181,5603.8,8343.442,8368.516,8368.516,8368.516,0,,,
4875,4.2,4547.365,1005.165,1893.77,5076.091,5695.365,7449.464,7601.442,8894.154,8894.154,0,,,
4880,4.6,5944.322,1033.99,4165.808,4441.71,8828.131,10448.855,10831.776,13856.195,13856.195,0,,,
4885,3.4,4283.621,1316.777,1802.316,4058.028,6021.057,7815.85,7918.622,7918.622,7918.622,0,,,
4890,4,5843.986,1029.521,4324.495,4751.163,8758.627,10649.049,11267.845,11267.845,11267.845,0,,,
4895,3.6,4085.991,1102.433,1719.357,4444.719,5312.972,6480.384,7751.239,7751.239,7751.239,0,,,
4900,5,4626.457,1015.361,3748.828,4207.704,6099.796,7357.155,10406.299,10816.658,10816.658,0,,,
4905,5,4252.135,1002.771,1793.749,4364,4911.453,8025.796,8260.746,8263.27,8263.27,0,,,
4910,3.8,4553.651,1004.324,2043.963,4508.017,5848.859,8479.108,8748.487,8748.487,8748.487,0,,,
4915,5.2,4054.727,1103.721,1853.261,4376.779,5672.316,6409.166,6760.195,9642.931,9642.931,0,,,
4920,5,5117.445,1000.539,2754.896,4585.157,7785.295,8480.075,8953.783,13525.413,13525.413,0,,,
4925,3.4,4576.809,1003.984,1734.909,5068.629,6126.45,9873.968,11227.172,11227.172,11227.172,0,,,
4930,4.8,5490.244,1004.251,3499.473,4261.468,7386.952,8369.735,15632.645,16666.865,16666.865,0,,,
4935,3.2,6030.522,1087.054,2028.089,8252.687,9081.846,9440.172,12589.219,12589.219,12589.219,0,,,
4940,3.8,4364.333,1003.893,1567.865,4619.735,5671.295,8653.913,10166.262,10166.262,10166.262,0,,,
4945,3.6,5344.011,1500.903,3407.252,5277.301,7023.152,8234.433,10255.99,10255.99,10255.99,0,,,
4950,3.6,5998.54,1029.368,4993.032,6186.625,6522.194,10884.403,13642.119,13642.119,13642.119,0,,,
4955,3.6,5607.97,1025.195,4369.11,5604.914,8171.284,8622.333,13462.242,13462.242,13462.242,0,,,
4960,3.4,4750.138,1004.41,2095.423,5672.704,6190.297,8812.871,8888.659,8888.659,8888.659,0,,,
4965,4.4,5371.022,1003.301,4308.407,5246.417,8402.366,8867.995,9180.953,9206.168,9206.168,0,,,
4970,3.2,5286.304,1659.287,1943.26,5846.801,8036.288,8587.829,11444.219,11444.219,11444.219,0,,,
4975,4,5434.231,1005.565,2595.732,4275.496,8836.462,10146.909,13457.014,13457.014,13457.014,0,,,
4980,2.8,6263.308,1558.969,5427.495,6739.423,8504.348,9965.886,10024.942,10024.942,10024.942,0,,,
4985,3.6,5021.465,1109.311,4409.079,4735.809,6958.939,8747.842,10277.007,10277.007,10277.007,0,,,
4990,4.4,5234.76,1003.992,4158.545,4835.95,7426.105,8268.987,8613.196,11067.555,11067.555,0,,,
4995,3.2,5691.545,1003.67,3289.665,5311.101,8352.181,9637.852,12946.324,12946.324,12946.324,0,,,
5000,3.4,5896.875,1000.103,4408.477,5795.641,8218.146,9154.237,10466.416,10466.416,10466.416,0,,,
5005,3.8,4978.777,1003.498,1727.142,4633.249,7566.468,8027.528,11662.283,11662.283,11662.283,0,,,
5010,3.6,5682.175,1561.839,4113.684,5579.017,8610.118,10008.09,10063.05,10063.05,10063.05,0,,,
5015,3.4,5411.428,1492.398,1835.782,5656.146,7394.472,9583.121,9682.84,9682.84,9682.84,0,,,
5020,4.2,4796.78,1003.537,3506.297,4233.389,6997.272,8075.563,9703.914,10414.815,10414.815,0,,,
5025,4.6,4701.326,1004.398,1526.808,2454.901,8500.102,9595.089,10257.701,11592.41,11592.41,0,,,
5030,3.4,5969.381,1005.287,1925.984,7809.007,8836.727,9229.646,9804.975,9804.975,9804.975,0,,,
5035,3.2,5537.311,1626.399,1886.19,5527.134,7951.256,11166.43,13799.456,13799.456,13799.456,0,,,
5040,4.4,4645.294,1005.549,1943.593,4400.067,5903.714,7943.654,8203.619,11319.651,11319.651,0,,,
5045,3.2,5469.852,1618.503,4978.838,5661.723,8102.162,8721.777,9447.922,9447.922,9447.922,0,,,
5050,4,4737.863,1693.877,3782.9,5126.509,6288.518,6940.581,7675.713,7675.713,7675.713,0,,,
