time(sec), throughput(req/sec), avg_lat(ms), min_lat(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms), 90th_lat(ms), 95th_lat(ms), 99th_lat(ms), max_lat(ms), tp (req/s) scaled,,time(sec), throughput(req/sec), avg_lat(ms)
1185,290.2,1205.954,999.229,1016.124,1016.731,1017.348,1025.175,1050.449,17721.769,17832.211,0.001,,,,
1190,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1195,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1200,126,1032.306,998.921,1016.048,1016.744,1017.94,1091.892,1133.726,1199.694,1200.037,0.001,,,,
1205,556.2,1118.714,999.228,1016.094,1016.72,1017.289,1024.077,1026.68,1175.494,18489.667,0.001,,,,
1210,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1215,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1220,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1225,569.6,1023.655,996.804,1016.132,1016.739,1017.536,1026.002,1066.209,1241.327,1293.337,0.001,,,,
1230,719.4,1021.858,999.137,1016.059,1016.737,1017.414,1025.295,1034.819,1263.258,1293.394,0.001,,,,
1235,813,1019.258,999.324,1016.002,1016.665,1017.319,1025.001,1033.565,1121.343,1275.102,0.001,,,,
1240,468.8,1033.735,999.438,1019.13,1020.853,1025.115,1078.385,1134.257,1210.714,1245.916,0.001,,,,
1245,699.2,1022.51,999.48,1017.872,1018.809,1019.929,1029.331,1060.461,1119.118,1178.42,0.001,,,,
1250,806.6,1019.402,999.272,1017.103,1017.909,1018.612,1026.338,1037.568,1084.669,1111.782,0.001,,,,
1255,796,1019.71,994.432,1016.829,1017.493,1018.238,1025.976,1050.6,1092.968,1118.194,0.001,,,,
1260,828.2,1018.963,995.991,1016.654,1017.232,1018.001,1025.294,1027.036,1092.45,1157.492,0.001,,,,
1265,857.4,1018.218,997.153,1016.391,1017.079,1017.675,1025.345,1027.151,1083.594,1092.382,0.001,,,,
1270,862.2,1018.13,999.542,1016.338,1016.965,1017.623,1024.876,1026.85,1075.705,1110.643,0.001,,,,
1275,849.6,1018.501,999.38,1016.291,1016.893,1017.54,1024.752,1028.225,1083.839,1151.359,0.001,,,,
1280,869.2,1018.027,998.558,1016.202,1016.905,1017.497,1025.104,1033.638,1083.472,1092.059,0.001,,,,
1285,878,1017.83,996.748,1016.137,1016.817,1017.384,1025.128,1033.057,1083.644,1092.802,0.001,,,,
1290,855.8,1018.335,997.167,1016.111,1016.844,1017.483,1024.542,1026.553,1099.499,1152.771,0.001,,,,
1295,887.2,1017.608,999.217,1016.052,1016.688,1017.301,1024.23,1025.801,1084.039,1109.373,0.001,,,,
1300,882.4,1017.746,997.54,1016,1016.684,1017.261,1024.048,1025.894,1090.776,1176.066,0.001,,,,
1305,903.6,1017.28,998.876,1016.054,1016.681,1017.314,1022.303,1025.687,1067.004,1108.107,0.001,,,,
1310,879.8,1017.774,996.67,1016.09,1016.731,1017.356,1024.843,1026.921,1074.54,1100.981,0.001,,,,
1315,875.2,1017.911,995.618,1016.077,1016.718,1017.289,1024.708,1032.106,1083.769,1092.908,0.001,,,,
1320,891.4,1017.528,999.461,1016.008,1016.675,1017.231,1024.21,1025.882,1083.143,1100.255,0.001,,,,
1325,622.2,1126,997.871,1016.045,1016.69,1017.367,1025.095,1034.87,1089.845,22054.592,0.001,,,,
1330,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1335,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1340,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1345,13.4,1140.248,1000.277,1078.951,1116.579,1184.612,1275.018,1276.154,1276.191,1276.191,0.001,,,,
1350,551.8,1028.049,999.456,1016.087,1016.73,1017.502,1049.494,1125.546,1216.903,1259.844,0.001,,,,
1355,644.4,1024.074,999.388,1016.133,1016.766,1017.462,1026.287,1074.139,1150.15,1552.257,0.001,,,,
1360,709.4,1022.19,999.362,1016.11,1016.732,1017.318,1025.309,1059.2,1141.532,1501.672,0.001,,,,
1365,369,1175.698,999.449,1015.99,1016.63,1017.217,1022.634,1025.518,1084.309,19366.571,0.001,,,,
1370,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1375,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1380,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1385,758.4,1019.424,999.194,1016.049,1016.722,1017.328,1025.001,1034.234,1125.412,1201.617,0.001,,,,
1390,45.4,2171.947,999.778,1015.832,1016.678,1017.803,1084.033,17355.922,17357.128,17379.271,0,,,,
1395,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1400,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1405,37.2,1310.033,999.669,1267.095,1349.531,1391.846,1433.416,1584.468,1766.806,1766.87,0.001,,,,
1410,26,1641.406,1000.687,1292.123,1567.034,2033.202,2091.935,2100.342,2100.572,2185.496,0.001,,,,
1415,768.2,1050.959,998.127,1015.892,1016.554,1017.15,1022.267,1025.544,1084.17,9155.553,0.001,,,,
1420,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1425,379.6,1018.091,997.726,1015.944,1016.545,1017.225,1024.992,1033.749,1083.029,1118.149,0.001,,,,
1430,551.8,1073.606,998.841,1015.974,1016.55,1017.165,1022.088,1026.044,1083.866,10816.793,0.001,,,,
1435,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1440,210,1033.819,999.772,1016.225,1016.755,1024.888,1092.205,1165.356,1208.034,1243.32,0.001,,,,
1445,722,1024.839,999.383,1015.962,1016.605,1017.288,1033.877,1074.945,1159.135,1747.688,0.001,,,,
1450,526.6,1025.689,999.009,1016.025,1016.725,1017.43,1050.121,1091.51,1250.275,1301.231,0.001,,,,
1455,426.4,1198.162,998.969,1016.023,1016.588,1017.122,1024.11,1033.395,1075.435,25164.131,0.001,,,,
1460,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1465,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1470,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1475,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1480,455.4,1025.209,999.468,1016.094,1016.713,1017.384,1025.449,1100.671,1233.325,1292.181,0.001,,,,
1485,675.4,1022.807,999.288,1016.195,1016.889,1020.653,1025.966,1058.613,1158.723,1385.785,0.001,,,,
1490,721.6,1021.826,999.288,1018.427,1019.331,1020.438,1028.249,1059.856,1080.29,1145.771,0.001,,,,
1495,753.4,1020.787,998.366,1017.295,1018.21,1019.134,1027.014,1067.882,1090.377,1119.517,0.001,,,,
1500,817.2,1019.113,999.118,1016.871,1017.61,1018.362,1025.163,1034.259,1093.049,1136.26,0.001,,,,
1505,837.6,1018.715,999.248,1016.549,1017.324,1018.018,1025.037,1027.032,1087.667,1146.23,0.001,,,,
1510,841.8,1018.632,999.05,1016.56,1017.193,1017.93,1025.601,1034.232,1076.417,1094.072,0.001,,,,
1515,248.8,1238.73,999.762,1016.382,1017.081,1017.782,1025.581,1026.736,18213.098,18223.933,0.001,,,,
1520,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1525,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1530,197.8,1022.125,999.445,1016.249,1016.965,1017.793,1026.188,1066.57,1159.651,1168.822,0.001,,,,
1535,282.6,1118.493,999.4,1016.238,1016.983,1017.698,1025.482,1034.582,9831.405,9849.97,0.001,,,,
1540,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1545,530,1026.924,999.313,1016.233,1016.934,1017.723,1049.575,1109.714,1224.522,1276.853,0.001,,,,
1550,540.2,1032.283,999.239,1016.156,1016.894,1017.638,1026.308,1083.772,1630.623,2359.736,0.001,,,,
1555,581,1106.071,999.403,1016.13,1016.822,1017.442,1025.384,1059.808,1467.346,16236.586,0.001,,,,
1560,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1565,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1570,3.6,1181.924,1012.029,1184.322,1207.943,1208.267,1209.171,1209.375,1209.375,1209.375,0.001,,,,
1575,530.4,1029.567,996.225,1016.204,1016.868,1017.75,1082.341,1124.856,1225.808,1267.289,0.001,,,,
1580,690,1022.498,999.43,1016.063,1016.721,1017.362,1025.264,1058.72,1174.897,1637.018,0.001,,,,
1585,112.4,1485.895,999.854,1016.004,1016.665,1017.14,1025.19,1049.599,17530.829,17531.986,0.001,,,,
1590,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1595,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1600,317.4,1029.227,999.524,1016.294,1016.916,1017.819,1075.709,1108.256,1192.684,1284.393,0.001,,,,
1605,626.2,1025.043,996.271,1016.03,1016.694,1017.347,1025.559,1067.439,1192.007,1608.368,0.001,,,,
1610,496,1121.779,997.245,1016.093,1016.739,1017.285,1024.208,1026.349,1140.448,17142.334,0.001,,,,
1615,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1620,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1625,19.4,1191.188,1000.396,1118.456,1201.215,1267.521,1285.207,1341.277,1342.392,1342.392,0.001,,,,
1630,669,1029.409,998.229,1016.099,1016.737,1017.441,1025.221,1066.987,1184.481,2736.538,0.001,,,,
1635,531,1021.692,999.318,1016.068,1016.751,1017.465,1025.505,1083.214,1125.716,1159.788,0.001,,,,
1640,708.6,1022.212,997.396,1016.053,1016.689,1017.319,1025.237,1051.104,1125.264,1567.816,0.001,,,,
1645,535.6,1029.459,999.365,1016.127,1016.717,1017.371,1026.094,1083.536,1184.109,2225.008,0.001,,,,
1650,634,1024.834,999.324,1015.926,1016.568,1017.246,1024.854,1041.275,1116.808,2251.524,0.001,,,,
1655,799.6,1019.591,997.854,1015.943,1016.593,1017.253,1025.188,1061.312,1100.45,1176.175,0.001,,,,
1660,42,1960.881,1000.029,1015.962,1016.723,1017.363,1024.366,13424.236,13431.437,13431.471,0.001,,,,
1665,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1670,425,1017.684,999.596,1015.857,1016.554,1017.111,1017.843,1026.053,1091.455,1125.755,0.001,,,,
1675,463.6,1132.003,999.408,1015.962,1016.612,1017.185,1017.987,1030.46,1100.215,17623.619,0.001,,,,
1680,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1685,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1690,7,1634.524,1001.858,1168.006,1550.614,2083.366,2100.185,2100.189,2100.251,2100.251,0.001,,,,
1695,17.4,1971.518,1001.084,1883.566,1901.484,2126.346,2642.13,2642.56,2643.371,2643.371,0.001,,,,
1700,13.6,1976.864,999.442,1983.968,2009.822,2067.664,2092.709,2092.773,2093.511,2093.511,0.001,,,,
1705,630.8,1024.826,999.333,1016.067,1016.686,1017.284,1024.599,1047.339,1232.872,2126.534,0.001,,,,
1710,89.4,1393.097,999.201,1016.126,1016.583,1017.258,1024.745,1033.904,11659.284,11668.248,0.001,,,,
1715,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1720,12.2,2197.149,1002.181,1855.794,2299.67,2433.901,2859.293,2916.584,2916.822,2916.822,0,,,,
1725,479.4,1029.183,999.081,1016.063,1016.633,1017.255,1024.762,1049.575,1874.696,1984.331,0.001,,,,
1730,291.2,1167.339,999.272,1015.964,1016.649,1017.178,1021.247,1033.101,14665.982,14675.754,0.001,,,,
1735,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1740,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1745,823.2,1049.888,999.049,1016.038,1016.686,1017.291,1024.633,1026.189,1091.044,9332.881,0.001,,,,
1750,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1755,345,1016.65,995.765,1016.017,1016.728,1017.277,1021.81,1025.55,1058.592,1083.999,0.001,,,,
1760,409.4,1152.168,998.685,1016.054,1016.788,1017.409,1024.662,1033.404,1076.316,18274.863,0.001,,,,
1765,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1770,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1775,82.8,1017.955,999.476,1016.162,1016.78,1017.469,1024.456,1049.871,1058.764,1063.502,0.001,,,,
1780,638,1024.694,995.878,1016.051,1016.729,1017.524,1026.589,1075.502,1194.523,1343.564,0.001,,,,
1785,830.4,1018.831,999.263,1016.041,1016.69,1017.359,1024.471,1032.213,1116.67,1226.857,0.001,,,,
1790,864.6,1018.126,998.667,1016.147,1016.817,1017.43,1024.918,1033.479,1091.284,1123.269,0.001,,,,
1795,882,1017.765,999.205,1016.115,1016.761,1017.387,1024.732,1026.372,1075.324,1126.111,0.001,,,,
1800,871.8,1017.968,996.595,1016.159,1016.794,1017.43,1024.851,1026.985,1083.392,1100.657,0.001,,,,
1805,905.4,1017.248,999.106,1016.078,1016.733,1017.354,1021.125,1025.928,1075.669,1109.605,0.001,,,,
1810,821.2,1019.115,999.333,1016.172,1016.777,1017.429,1024.773,1027.006,1099.33,2023.704,0.001,,,,
1815,846.2,1018.484,998.868,1016.169,1016.827,1017.549,1025.323,1034.561,1083.781,1093.097,0.001,,,,
1820,860,1018.216,987.858,1016.092,1016.826,1017.541,1025.109,1030.022,1084.344,1100.275,0.001,,,,
1825,845.2,1018.556,999.476,1016.139,1016.787,1017.432,1025.056,1026.338,1083.982,2030.175,0.001,,,,
1830,867,1018.118,996.516,1016.192,1016.847,1017.528,1024.989,1028.601,1083.994,1134.11,0.001,,,,
1835,863.6,1018.176,999.309,1016.171,1016.86,1017.755,1025.538,1027.1,1083.556,1100.501,0.001,,,,
1840,869.8,1018.002,999.514,1016.138,1016.775,1017.467,1025.085,1027.715,1082.927,1093.163,0.001,,,,
1845,899.2,1017.381,997.706,1016.038,1016.666,1017.21,1022.341,1025.916,1082.297,1109.101,0.001,,,,
1850,871,1017.937,999.393,1015.985,1016.632,1017.246,1024.358,1025.926,1090.547,1158.607,0.001,,,,
1855,871.8,1017.954,998.494,1015.995,1016.681,1017.301,1024.633,1032.782,1083.836,1125.577,0.001,,,,
1860,876.8,1018.187,997.638,1016.086,1016.719,1017.322,1022.837,1026.064,1092.916,1503.889,0.001,,,,
1865,837.2,1018.418,999.243,1016.083,1016.635,1017.234,1021.892,1025.823,1090.978,2019.571,0.001,,,,
1870,891.6,1017.561,999.3,1015.985,1016.6,1017.203,1023.726,1025.861,1074.577,1151.183,0.001,,,,
1875,842.8,1018.544,999.144,1015.965,1016.563,1017.171,1024.367,1048.821,1083.067,1284.322,0.001,,,,
1880,903.6,1017.448,997.701,1015.994,1016.585,1017.162,1020.974,1026.341,1075.643,1107.294,0.001,,,,
1885,883.2,1084.668,999.275,1015.981,1016.566,1017.157,1017.824,1025.49,1092.01,19628.131,0.001,,,,
1890,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1895,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1900,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1905,75.8,1672.396,999.793,1019.98,1021.644,1038.602,1151.115,1241.956,16012.021,16012.811,0.001,,,,
1910,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1915,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1920,7.2,1282.305,1000.625,1169.202,1255.066,1489.296,1489.348,1490.538,1490.555,1490.555,0.001,,,,
1925,82.8,1695.043,999.771,1019.461,1021.156,1070.214,1304.387,1470.453,17390.698,17391.06,0.001,,,,
1930,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1935,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1940,97.4,1636.82,1000.13,1019.335,1020.533,1022.147,1123.297,1156.825,19441.437,19442.62,0.001,,,,
1945,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1950,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1955,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1960,101.6,1084.963,999.797,1020.122,1028.724,1119.143,1203.234,1253.202,1605.544,1605.591,0.001,,,,
1965,442.8,1034.377,999.089,1018.293,1019.356,1020.437,1035.343,1084.669,1534.104,1691.971,0.001,,,,
1970,451.4,1034.954,999.521,1017.688,1018.516,1019.704,1035.676,1052.677,1450.799,2680.317,0.001,,,,
1975,224.8,1199.619,999.343,1017.304,1018.011,1019.276,1035.308,1060.028,13008.567,13128.461,0.001,,,,
1980,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
1985,137.4,1021.666,999.313,1017.136,1017.809,1018.492,1027.317,1084.041,1085.928,1127.911,0.001,,,,
1990,89.2,1225.2,999.836,1016.969,1017.928,1018.684,1091.11,1118.057,6676.642,6677.566,0.001,,,,
1995,237.4,1179.647,999.331,1017.008,1017.803,1018.636,1033.768,1093.867,12616.256,12710.445,0.001,,,,
2000,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2005,9.2,1137.638,999.944,1150.958,1151.521,1160.154,1194.488,1194.497,1194.595,1194.595,0.001,,,,
2010,491.8,1032.954,999.322,1017.1,1017.912,1019.084,1059.956,1108.631,1461.848,1543.882,0.001,,,,
2015,558.6,1064.207,998.823,1016.948,1017.76,1018.683,1027.436,1091.858,1550.755,7751.935,0.001,,,,
2020,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2025,298.2,1039.152,999.453,1016.828,1017.619,1019.57,1117.001,1175.943,1474.966,1485.516,0.001,,,,
2030,590,1025.978,999.306,1016.825,1017.517,1018.245,1027.108,1066.931,1199.58,1792.966,0.001,,,,
2035,37.6,2146.561,1000.147,1016.826,1017.328,1018.23,1025.443,14317.353,14318.367,14318.402,0,,,,
2040,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2045,228.8,1020.869,999.559,1016.606,1017.346,1018.14,1027.744,1058.672,1109.545,1117.379,0.001,,,,
2050,123.2,1360.05,999.707,1016.393,1017.308,1018.276,1026.074,1056.83,14218.919,14227.432,0.001,,,,
2055,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2060,135.8,1026.042,999.152,1016.446,1017.284,1018.248,1026.818,1110.098,1185.683,1186.601,0.001,,,,
2065,256.6,1206.15,999.532,1016.57,1017.189,1017.939,1025.639,1034.047,16100.183,16143.084,0.001,,,,
2070,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2075,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2080,329.4,1033.198,999.44,1016.568,1017.399,1018.712,1060.29,1183.647,1249.086,1292.913,0.001,,,,
2085,448.8,1072.048,999.407,1016.491,1017.161,1018.031,1031.17,1068.384,1589.57,7535.179,0.001,,,,
2090,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2095,438,1040.602,999.253,1016.386,1016.932,1017.585,1025.327,1075.354,1852.347,4010.854,0.001,,,,
2100,423.4,1048.82,999.445,1016.489,1017.236,1018.135,1041.226,1094.422,1168.982,4445.82,0.001,,,,
2105,400,1021.234,999.482,1016.415,1017.182,1017.92,1026.694,1073.613,1108.607,1152.24,0.001,,,,
2110,24.2,3058.267,998.888,1016.524,1018.033,1026.266,16421.265,16424.312,16515.478,16524.382,0,,,,
2115,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2120,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2125,449,1201.023,998.545,1016.392,1017.078,1017.872,1031.229,1091.309,1242.062,25973.77,0.001,,,,
2130,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2135,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2140,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2145,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2150,181.6,1020.183,999.278,1016.234,1016.988,1017.687,1025.554,1046.369,1159.917,1167.907,0.001,,,,
2155,284.4,1078.784,999.304,1016.382,1017.225,1025.544,1084.349,1125.959,5321.123,5375.43,0.001,,,,
2160,484,1019.299,999.232,1016.3,1017.047,1017.776,1025.937,1049.727,1092.46,1118.175,0.001,,,,
2165,8,6518.135,1000.625,1016.644,1017.484,14573.451,15106.906,15106.947,15114.602,15114.602,0,,,,
2170,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2175,160.4,1023.327,999.815,1016.227,1016.983,1017.694,1024.939,1026.236,1546.31,1550.706,0.001,,,,
2180,324.6,1084.785,999.672,1016.365,1017.069,1017.75,1025.263,1026.29,1060.036,7959.881,0.001,,,,
2185,4,2373.392,1017.494,2391.481,2882.998,2884.236,2884.613,2885.311,2885.311,2885.311,0,,,,
2190,176.8,1083.749,999.622,1016.425,1017.168,1018.517,1083.473,1767.073,2183.452,2309.006,0.001,,,,
2195,290.8,1174.132,999.741,1016.322,1017.019,1017.727,1025.617,1029.325,15158.163,15161.426,0.001,,,,
2200,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2205,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2210,455.6,1028.721,999.489,1016.438,1017.201,1025.334,1059.37,1092.953,1168.246,1276.522,0.001,,,,
2215,44.4,1916.345,999.753,1016.363,1016.913,1017.805,1025.226,13491.411,13516.078,13525.645,0.001,,,,
2220,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2225,214.6,1033.567,999.465,1016.237,1017.015,1018.065,1110.36,1175.795,1242.343,1277.038,0.001,,,,
2230,758.4,1020.702,999.453,1016.378,1017.045,1017.756,1025.737,1042.061,1141.899,1221.552,0.001,,,,
2235,823.2,1019.085,998.021,1016.324,1017.138,1017.959,1025.987,1034.222,1084.779,1118.054,0.001,,,,
2240,821.2,1019.201,999.117,1016.365,1017.105,1017.964,1026.224,1047.203,1083.407,1095.158,0.001,,,,
2245,857.8,1018.17,999.114,1016.33,1016.978,1017.647,1025.308,1026.812,1075.313,1092.434,0.001,,,,
2250,871.6,1017.947,999.418,1016.143,1016.722,1017.307,1024.393,1025.966,1093.844,1167.06,0.001,,,,
2255,874.8,1017.955,998.389,1016.094,1016.689,1017.302,1024.639,1033.745,1075.866,1109.072,0.001,,,,
2260,875.2,1017.897,997.706,1016.113,1016.764,1017.344,1024.637,1028.975,1091.396,1117.518,0.001,,,,
2265,877,1017.871,999.54,1016.093,1016.69,1017.344,1024.567,1026.434,1090.522,1118.241,0.001,,,,
2270,843.6,1018.549,998.09,1016.138,1016.733,1017.397,1024.887,1026.139,1076.183,2004.572,0.001,,,,
2275,857.8,1018.247,998.396,1016.041,1016.668,1017.279,1023.703,1025.865,1092.141,1176.74,0.001,,,,
2280,872.6,1017.978,996.563,1016.095,1016.709,1017.381,1024.839,1028.633,1083.525,1108.709,0.001,,,,
2285,885.8,1017.587,996.071,1016.033,1016.683,1017.301,1024.081,1025.93,1099.51,1133.806,0.001,,,,
2290,864.4,1018.111,995.957,1016.087,1016.708,1017.31,1024.545,1025.993,1099.34,1200.411,0.001,,,,
2295,850,1018.446,994.709,1015.945,1016.609,1017.19,1023.94,1025.856,1100.055,1226.488,0.001,,,,
2300,894.4,1017.48,999.306,1015.947,1016.574,1017.175,1022.612,1025.872,1078,1101.497,0.001,,,,
2305,862,1018.157,995.887,1015.981,1016.65,1017.241,1023.23,1025.966,1091.921,1166.357,0.001,,,,
2310,875.8,1017.885,999.556,1015.997,1016.61,1017.235,1024.14,1025.844,1099.385,1133.543,0.001,,,,
2315,28.8,3124.18,1000.546,1016.387,1016.796,1024.566,19944.261,20002.809,20003.516,20003.57,0,,,,
2320,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2325,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
2330,92.4,1029.997,999.177,1016.128,1016.682,1017.444,1065.491,1183.797,1192.809,1193.171,0.001,,,,
2335,885.8,1017.687,999.179,1016.025,1016.63,1017.227,1024.366,1025.692,1083.628,1125.58,0.001,,,,
2340,886.4,1017.63,999.386,1015.938,1016.608,1017.235,1023.838,1026.024,1083.676,1125.878,0.001,,,,
2345,916.6,1017.076,998.97,1015.998,1016.619,1017.195,1018.214,1025.654,1075.752,1093.124,0.001,,,,
2350,865,1018.12,999.4,1016.111,1016.688,1017.368,1024.905,1032.872,1084.166,1117.855,0.001,,,,
2355,835.8,1018.787,999.407,1016.006,1016.652,1017.31,1024.768,1039.995,1099.805,1152.018,0.001,,,,
2360,869.4,1018.004,999.069,1016.05,1016.688,1017.276,1024.396,1028.256,1075.37,1117.582,0.001,,,,
2365,872.6,1017.905,996.636,1016.104,1016.658,1017.285,1024.6,1033.525,1091.543,1109.967,0.001,,,,
