time(sec), throughput(req/sec), avg_lat(ms), min_lat(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms), 90th_lat(ms), 95th_lat(ms), 99th_lat(ms), max_lat(ms), tp (req/s) scaled,time(sec), throughput(req/sec) 1, avg_lat(ms) 1 ,Êthroughput(req/sec) 2,Êavg_lat(ms) 2,,cockroach - time(sec),Êcockroach - throughput(req/sec),Êcockroach - avg_lat(ms),cockroach - time(sec),Êcockroach - throughput(req/sec),Êcockroach - avg_lat(ms),, throughput(req/sec) 3, avg_lat(ms) 3,, throughput(req/sec) 5, avg_lat(ms) 5
6255,55.2,1023.038,999.726,1016.198,1016.958,1017.572,1042.889,1068.146,1167.566,1276.469,0.001,,,,,,,6255,4.4,4194.934,,,,,,,,,
6260,81.4,1024.411,999.708,1016.287,1016.97,1017.591,1058.232,1060.6,1108.239,1543.959,0.001,,,,,,,6260,4,5307.02,,,,,,,,,
6265,80.8,1071.517,1000.459,1016.387,1017.011,1017.654,1057.794,1067.243,1101.873,11125.601,0.001,,,,,,,6265,4.6,5097.155,,,,,,,,,
6270,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,6270,4,5556.571,,,,,,,,,
6275,12.6,1017.323,1000.593,1015.47,1016.691,1017.258,1025.438,1038.538,1059.3,1059.3,0.001,,,,,,,6275,3.8,4055.128,,,,,,,,,
6280,120,1016.563,1000.044,1015.632,1016.622,1017.134,1017.671,1025.467,1100.48,1150.08,0.001,,,,,,,6280,4,4934.478,,,,,,,,,
6285,86.6,1057.276,999.626,1016.226,1016.821,1017.316,1025.007,1058.804,1116.973,9284.807,0.001,,,,,,,6285,3.8,4698.691,,,,,,,,,
6290,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,6290,4.6,5695.359,,,,,,,,,
6295,61,1017.18,1000.587,1016.233,1016.835,1017.341,1022.684,1025.791,1058.487,1092.779,0.001,,,,,,,6295,3.2,5389.105,,,,,,,,,
6300,86,1023.012,1000.457,1016.247,1016.861,1017.527,1059.041,1067.932,1092.179,1133.975,0.001,,,,,,,6300,3.2,5808.882,,,,,,,,,
6305,44.6,1046.994,1000.227,1016.173,1016.737,1017.294,1021.943,1064.357,1085.046,4142.171,0.001,,,,,,,6305,3.6,5293.057,,,,,,,,,
6310,85.2,1022.819,1000.222,1016.165,1016.869,1017.597,1056.574,1068.294,1125.37,1160.002,0.001,,,,,,,6310,3.4,5906.069,,,,,,,,,
6315,82.8,1088.003,999.754,1016.141,1016.833,1017.473,1050.76,1067.267,1091.94,15016.776,0.001,,,,,,,6315,3,6149.013,,,,,,,,,
6320,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,6320,3.6,4808.914,,,,,,,,,
6325,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,6325,4.2,4609.049,,,,,,,,,
6330,25.8,1026.782,1000.119,1016.301,1016.828,1017.5,1059.258,1125.044,1168.749,1208.857,0.001,,,,,,,6330,5,4679.92,,,,,,,,,
6335,108.4,1018.12,999.774,1016.079,1016.715,1017.205,1017.922,1042.903,1083.908,1101.024,0.001,,,,,,,6335,4,4319.527,,,,,,,,,
6340,96.2,1020.797,1000.227,1016.469,1016.998,1017.561,1025.61,1065.926,1110.455,1142.536,0.001,,,,,,,6340,4.6,4959.402,,,,,,,,,
6345,92.8,1021.474,1000.019,1016.395,1016.909,1017.501,1033.583,1067.401,1119.038,1135.867,0.001,,,,,,,6345,4,4996.449,,,,,,,,,
6350,93.2,1021.378,999.7,1016.437,1016.994,1017.576,1034.68,1066.261,1102.339,1135.041,0.001,,,,,,,6350,3.8,5689.481,,,,,,,,,
6355,86.6,1023.055,999.664,1016.306,1017.035,1017.773,1058.969,1067.446,1102.105,1150.676,0.001,,,,,,,6355,3.4,5423.964,,,,,,,,,
6360,88.2,1022.811,1000.146,1016.338,1016.924,1017.548,1058.463,1074.687,1092.096,1126.004,0.001,,,,,,,6360,4.2,5110.616,,,,,,,,,
6365,89.2,1022.305,1000.127,1016.065,1016.863,1017.537,1058.579,1075.464,1097.409,1109.721,0.001,,,,,,,6365,4.2,4573.131,,,,,,,,,
6370,91.8,1021.899,999.746,1016.133,1016.828,1017.54,1058.099,1064.705,1091.859,1143.154,0.001,,,,,,,6370,4.8,3620.993,,,,,,,,,
6375,94.6,1020.836,1000.026,1016.119,1016.807,1017.425,1050.243,1058.888,1083.218,1141.032,0.001,,,,,,,6375,4.2,5679.962,,,,,,,,,
6380,93.8,1021.19,1000.137,1016.134,1016.77,1017.31,1050.937,1066.294,1076.618,1085.047,0.001,,,,,,,6380,4,4554.123,,,,,,,,,
6385,94.6,1021.247,1000.434,1016.233,1016.833,1017.395,1050.821,1060.01,1100.045,1101.423,0.001,,,,,,,6385,4,4675.873,,,,,,,,,
6390,89.2,1022.262,999.788,1016.189,1016.817,1017.501,1057.987,1066.821,1100.27,1158.776,0.001,,,,,,,6390,5.4,3442.979,,,,,,,,,
6395,97.6,1020.434,1000.241,1016.207,1016.782,1017.322,1045.866,1058.456,1092.475,1122.759,0.001,,,,,,,6395,6.6,4411.045,,,,,,,,,
6400,101.8,1019.598,1000.435,1016.35,1016.79,1017.289,1022.417,1058.895,1083.11,1084.809,0.001,,,,,,,6400,3.8,5162.362,,,,,,,,,
6405,91.6,1021.738,1000.301,1016.161,1016.808,1017.386,1050.099,1066.811,1109.209,1150.791,0.001,,,,,,,6405,3.4,5925.014,,,,,,,,,
6410,10,1731.748,1000.563,1016.527,1016.993,1017.435,1024.644,1051.85,18885.458,18885.458,0.001,,,,,,,6410,3.8,4515.641,,,,,,,,,
6415,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,6415,3.2,6824.96,,,,,,,,,
6420,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,6420,3.2,5934.815,,,,,,,,,
6425,15,1045.294,1000.359,1017.208,1018.1,1060.47,1125.792,1185.863,1267.631,1267.631,0.001,,,,,,,6425,3.2,6356.702,,,,,,,,,
6430,89.6,1022.289,1000.056,1016.889,1017.616,1018.436,1050.874,1059.968,1093.801,1159.945,0.001,,,,,,,6430,2.8,5804.993,,,,,,,,,
6435,32.4,1196.124,1000.486,1016.371,1017.259,1018.302,1059.945,1068.217,15034.594,15160.475,0.001,,,,,,,6435,3.8,4877.318,,,,,,,,,
6440,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,6440,4.2,6109.994,,,,,,,,,
6445,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,6445,3.8,4983.882,,,,,,,,,
6450,59.2,1027.993,999.717,1016.707,1017.371,1018.326,1059.818,1075.124,1359.852,1497.652,0.001,,,,,,,6450,3.6,4066.489,,,,,,,,,
6455,54.6,1055.834,1000.493,1016.773,1017.417,1018.322,1058.494,1067.191,1125.829,5576.193,0.001,,,,,,,6455,5,4686.887,,,,,,,,,
6460,43.8,1021.119,1000.631,1016.501,1017.12,1017.737,1025.759,1066.846,1106.984,1126.386,0.001,,,,,,,6460,4,4856.112,,,,,,,,,
6465,40.4,1049.415,999.892,1016.386,1017.026,1017.62,1051.14,1068.688,1109.269,3856.609,0.001,,,,,,,6465,4.4,4259.193,,,,,,,,,
6470,84.8,1023.519,1000.424,1016.662,1017.243,1017.908,1032.813,1065.204,1101.31,1585.101,0.001,,,,,,,6470,3.8,4898.976,,,,,,,,,
6475,75.8,1026.245,996.096,1016.198,1017.163,1018.079,1060.203,1076.126,1112.041,1587.261,0.001,,,,,,,6475,3.6,5092.078,,,,,,,,,
6480,35.8,1075.544,1000.871,1016.561,1017.181,1017.96,1066.621,1076.86,5773.842,5825.425,0.001,,,,,,,6480,4.6,5697.075,,,,,,,,,
6485,51,1025.263,1000.451,1016.496,1017.117,1017.931,1066.804,1085.157,1126.626,1176.856,0.001,,,,,,,6485,3.8,5331.871,,,,,,,,,
6490,83.2,1024.001,999.546,1015.773,1017.108,1017.965,1056.627,1076.068,1125.75,1501.667,0.001,,,,,,,6490,3.4,5421.554,,,,,,,,,
6495,68.4,1029.401,1000.085,1016.502,1017.186,1018.151,1060.415,1075.891,1137.251,1967.413,0.001,,,,,,,6495,3,6588.406,,,,,,,,,
6500,77.6,1025.575,1000.348,1016.528,1017.27,1017.962,1059.605,1076.238,1117.789,1517.839,0.001,,,,,,,6500,2.8,6179.056,,,,,,,,,
6505,34.2,1059.035,1000.285,1016.473,1017.125,1018.067,1075.391,1118.078,3652.143,3711.918,0.001,,,,,,,6505,3.8,5330.591,,,,,,,,,
6510,78.8,1025.141,999.585,1016.535,1017.186,1017.86,1058.336,1068.058,1118.564,1530.528,0.001,,,,,,,6510,3.8,4900.036,,,,,,,,,
6515,64.2,1030.944,1000.171,1016.306,1016.969,1017.784,1058.949,1075.63,1150.551,2308.403,0.001,,,,,,,6515,3.4,5524.401,,,,,,,,,
6520,87.8,1022.768,1000.389,1016.406,1016.984,1017.622,1059.293,1068.343,1100.258,1225.789,0.001,,,,,,,6520,4,5871.329,,,,,,,,,
6525,14,1457.394,1000.494,1016.612,1017.085,1017.472,1059.459,1117.804,16280.966,16280.966,0.001,,,,,,,6525,3.6,5098.356,,,,,,,,,
6530,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,6530,3.6,4507.548,,,,,,,,,
6535,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,6535,5.2,4587.187,,,,,,,,,
6540,63.2,1025.184,999.926,1016.531,1017.094,1017.893,1059.638,1083.713,1134.468,1227.154,0.001,,,,,,,6540,4.6,4377.032,,,,,,,,,
6545,66.8,1029.859,1000.705,1016.46,1016.961,1017.442,1034.422,1068.92,1133.309,2260.827,0.001,,,,,,,6545,4,5374.154,,,,,,,,,
6550,93.4,1022.69,999.737,1016.367,1016.97,1017.494,1035.107,1062.978,1098.54,1485.336,0.001,,,,,,,6550,3.2,5424.259,,,,,,,,,
6555,80.6,1023.235,999.933,1016.311,1016.897,1017.525,1059.098,1068.031,1118.083,1142.019,0.001,,,,,,,6555,4.6,3567.274,,,,,,,,,
6560,41.8,1079.788,999.891,1016.136,1016.792,1017.33,1059.741,1085.878,1142.317,7018.959,0.001,,,,,,,6560,4.6,5430.486,,,,,,,,,
6565,27,1024.645,1000.486,1016.543,1016.977,1017.562,1067.249,1083.799,1118.545,1166.063,0.001,,,,,,,6565,3.8,4690.044,,,,,,,,,
6570,96.2,1020.665,1000.168,1016.251,1016.897,1017.455,1034.03,1059.022,1093.438,1118.13,0.001,,,,,,,6570,4.4,5186.667,,,,,,,,,
6575,9.8,1377.799,1000.974,1016.246,1016.822,1017.325,1059.248,1068.924,9802.004,9802.004,0.001,,,,,,,6575,4.6,4255.924,,,,,,,,,
6580,11.2,1026.328,1000.78,1016.025,1016.714,1017.522,1067.532,1084.358,1141.526,1141.526,0.001,,,,,,,6580,4.8,4277.932,,,,,,,,,
6585,74,1026.945,999.884,1016.086,1016.789,1017.469,1056.012,1075.607,1143.044,2174.767,0.001,,,,,,,6585,4,5008.812,,,,,,,,,
6590,72.6,1029.476,1000.282,1016.108,1016.864,1017.491,1058.327,1063.785,1108.77,2408.135,0.001,,,,,,,6590,4.6,4805.13,,,,,,,,,
6595,77.8,1023.752,999.865,1016.334,1016.862,1017.44,1059.156,1075.924,1117.958,1133.862,0.001,,,,,,,6595,4.6,4560.249,,,,,,,,,
6600,67.4,1030.792,1000.362,1016.205,1016.895,1017.582,1057.808,1066.879,1150.286,2619.519,0.001,,,,,,,6600,3.4,5630.085,,,,,,,,,
6605,82.4,1023.422,1000.237,1016.166,1016.858,1017.564,1059.515,1074.764,1092.545,1159.345,0.001,,,,,,,6605,3.6,4962.352,,,,,,,,,
6610,59,1033.56,999.725,1016.124,1016.881,1017.58,1058.881,1068.333,1150.35,2768.192,0.001,,,,,,,6610,3.8,4853.66,,,,,,,,,
6615,72.4,1027.982,1000.066,1016.436,1017.157,1018.034,1060.352,1068.315,1127.347,1541.521,0.001,,,,,,,6615,4,5523.256,,,,,,,,,
6620,85.8,1022.939,1000.482,1016.383,1017.045,1017.748,1058.575,1068.171,1098.504,1172.946,0.001,,,,,,,6620,3.2,5259.203,,,,,,,,,
6625,2.8,1899.818,1016.255,1016.809,1017.297,1017.622,7171.152,7178.42,7178.42,7178.42,0.001,,,,,,,6625,4.2,5105.319,,,,,,,,,
6630,63.2,1023.301,1000.664,1016.366,1017.011,1017.665,1059.088,1075.782,1109.467,1126.644,0.001,,,,,,,6630,3.8,5379.284,,,,,,,,,
6635,24.8,1097.451,1000.421,1016.58,1017.211,1024.897,1069.214,1084.674,5351.118,5385.459,0.001,,,,,,,6635,3.4,5149.52,,,,,,,,,
6640,64,1024.634,1000.003,1016.009,1016.861,1017.584,1058.205,1068.221,1101.712,1417.907,0.001,,,,,,,6640,4,5198.2,,,,,,,,,
6645,69.2,1028.827,1000.647,1016.326,1016.863,1017.34,1025.942,1059.096,1125.293,2518.645,0.001,,,,,,,6645,3.6,6262.664,,,,,,,,,
6650,10.8,1497.292,1000.42,1016.032,1016.886,1017.488,1034.069,1075.08,13974.125,13974.125,0.001,,,,,,,6650,3,5988.743,,,,,,,,,
6655,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,6655,3.8,4867.693,,,,,,,,,
6660,29,1022.019,999.826,1016.114,1016.872,1017.431,1049.463,1067.22,1143.812,1184.261,0.001,,,,,,,6660,4,6365.572,,,,,,,,,
6665,95.2,1020.8,999.707,1016.166,1016.795,1017.391,1034.772,1067.182,1091.86,1101.213,0.001,,,,,,,6665,2.8,6067.127,,,,,,,,,
6670,30.2,1129.765,1000.254,1016.224,1016.88,1017.455,1058.187,1067.198,9167.628,9191.46,0.001,,,,,,,6670,3.4,5723.249,,,,,,,,,
6675,5.2,1015.291,1000.708,1015.783,1016.847,1017.277,1022.547,1026.366,1026.49,1026.49,0.001,,,,,,,6675,3.6,5060.886,,,,,,,,,
6680,116,1017.178,999.957,1016.24,1016.809,1017.372,1020.916,1026.094,1075.86,1109.109,0.001,,,,,,,6680,4,4513.575,,,,,,,,,
6685,54.2,1052.533,1000.169,1016.222,1016.744,1017.244,1017.977,1025.701,1116.716,6143.719,0.001,,,,,,,6685,4.4,5006.999,,,,,,,,,
6690,56.2,1020.735,999.991,1016.245,1016.879,1017.415,1024.579,1039.926,1108.892,1559.115,0.001,,,,,,,6690,4.4,4265.736,,,,,,,,,
6695,73.4,1070.561,1000.03,1016.496,1017.077,1017.476,1018.064,1058.071,1117.194,10351.425,0.001,,,,,,,6695,3.2,5987.348,,,,,,,,,
6700,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,6700,3.2,5652.006,,,,,,,,,
6705,28.8,1028.893,1000.116,1016.432,1016.994,1018.04,1067.549,1100.6,1176.705,1176.717,0.001,,,,,,,6705,4.2,5243.326,,,,,,,,,
6710,94,1020.848,999.606,1016.209,1016.826,1017.441,1025.705,1067.085,1117.61,1176.802,0.001,,,,,,,6710,3,5624.177,,,,,,,,,
6715,104,1019.211,999.887,1016.296,1016.851,1017.382,1025.569,1056.82,1083.731,1111.878,0.001,,,,,,,6715,4.6,5155.245,,,,,,,,,
6720,102,1019.52,1000.266,1016.21,1016.793,1017.342,1025.341,1059.246,1091.789,1101.38,0.001,,,,,,,6720,3.8,5211.309,,,,,,,,,
6725,87,1022.934,1000.503,1016.178,1016.824,1017.518,1058.457,1074.982,1101.502,1117.245,0.001,,,,,,,6725,3.6,5563.356,,,,,,,,,
6730,96.8,1020.573,999.845,1016.191,1016.79,1017.286,1024.418,1032.92,1142.812,1393.391,0.001,,,,,,,6730,3.2,5654.922,,,,,,,,,
6735,95,1021.172,999.873,1016.187,1016.841,1017.421,1056.623,1067.023,1101.03,1117.43,0.001,,,,,,,6735,4.2,5024.676,,,,,,,,,
6740,90.8,1021.785,1000.02,1016.036,1016.785,1017.464,1057.971,1066.921,1092.5,1150.324,0.001,,,,,,,6740,3.8,4737.928,,,,,,,,,
6745,88,1022.65,1000.668,1016.277,1016.878,1017.589,1058.415,1067.83,1100.607,1150.981,0.001,,,,,,,6745,4,5666.632,,,,,,,,,
6750,89.8,1022.243,1000.466,1016.281,1016.988,1017.736,1058.682,1067.097,1092.767,1142.641,0.001,,,,,,,6750,3.6,4768.546,,,,,,,,,
6755,92,1021.636,1000.053,1016.335,1017.003,1017.549,1050.833,1065.553,1091.061,1142.205,0.001,,,,,,,6755,4,4609.24,,,,,,,,,
6760,94.4,1021.301,1000.272,1016.34,1016.939,1017.59,1049.798,1059.254,1118.353,1134,0.001,,,,,,,6760,5.2,4160.724,,,,,,,,,
6765,83.8,1023.642,1000.464,1016.409,1017.023,1017.613,1058.68,1084.432,1117.75,1159.499,0.001,,,,,,,6765,4.8,4891.164,,,,,,,,,
6770,14.6,1479.512,1000.252,1016.616,1017.132,1017.676,1068.225,1100.375,17660.75,17660.75,0.001,,,,,,,6770,2.8,6069.098,,,,,,,,,
6775,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,6775,3.8,4945.207,,,,,,,,,
6780,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,6780,4,5252.754,,,,,,,,,
6785,35.8,1027.921,1000.438,1015.818,1016.87,1017.931,1059.239,1124.318,1217.318,1217.666,0.001,,,,,,,6785,4,5217.593,,,,,,,,,
6790,93,1021.48,1000.379,1016.393,1016.964,1017.55,1050.104,1059.361,1093.155,1133.974,0.001,,,,,,,6790,3.4,6399.167,,,,,,,,,
6795,95.6,1020.844,1000.043,1016.11,1016.92,1017.581,1051.025,1059.844,1085.02,1111.284,0.001,,,,,,,6795,4.8,3909.613,,,,,,,,,
6800,87,1022.987,1000.129,1016.442,1017.009,1017.906,1051.814,1059.614,1110.927,1167.229,0.001,,,,,,,6800,4.6,4096.684,,,,,,,,,
6805,85.6,1023.273,999.742,1016.281,1016.984,1017.586,1059.073,1075.417,1093.215,1158.931,0.001,,,,,,,6805,3.6,5804.237,,,,,,,,,
6810,97.6,1020.451,999.906,1016.316,1016.981,1017.587,1050.522,1059.19,1076.787,1090.227,0.001,,,,,,,6810,4.6,3654.004,,,,,,,,,
6815,93,1021.465,1000.016,1016.294,1016.915,1017.516,1051.144,1068.581,1109.123,1116.753,0.001,,,,,,,6815,5.6,4503.487,,,,,,,,,
6820,87,1022.947,1000.247,1016.093,1016.851,1017.631,1060.251,1073.24,1092.36,1142.433,0.001,,,,,,,6820,4,4820.441,,,,,,,,,
6825,88.8,1022.696,1001.038,1016.391,1017.06,1017.78,1058.529,1066.485,1092.799,1138.129,0.001,,,,,,,6825,4.4,4557.3,,,,,,,,,
6830,91.4,1021.677,1000.395,1016.195,1016.836,1017.479,1050.69,1067.253,1101.721,1126.338,0.001,,,,,,,6830,3.6,5532.214,,,,,,,,,
6835,94,1021.482,1000.022,1016.083,1016.778,1017.372,1050.795,1066.373,1108.786,1151.36,0.001,,,,,,,6835,3.8,5256.533,,,,,,,,,
6840,95.6,1020.481,1000.06,1016.039,1016.706,1017.278,1050.135,1059.904,1083.652,1125.782,0.001,,,,,,,6840,3.2,5402.193,,,,,,,,,
6845,87,1022.972,1000.058,1016.127,1016.871,1017.691,1059.165,1067.883,1090.706,1100.109,0.001,,,,,,,6845,4.4,5078.92,,,,,,,,,
6850,95,1021.002,1000.187,1016.163,1016.832,1017.417,1049.951,1066.539,1093.111,1184.841,0.001,,,,,,,6850,4,5127.56,,,,,,,,,
6855,91,1021.887,1000.361,1016.222,1016.785,1017.381,1051.278,1066.612,1084.576,1126.341,0.001,,,,,,,6855,4.2,4900.616,,,,,,,,,
6860,93.8,1021.231,1000.031,1016.246,1016.8,1017.428,1049.997,1059.507,1092.619,1109.571,0.001,,,,,,,6860,3.4,5464.05,,,,,,,,,
6865,82.8,1024.108,1000.285,1016.265,1016.864,1017.617,1057.599,1067.729,1097.528,1361.487,0.001,,,,,,,6865,3.6,5737.427,,,,,,,,,
6870,98.4,1020.306,999.736,1016.188,1016.746,1017.288,1025.344,1066.112,1101.178,1142.858,0.001,,,,,,,6870,4.4,4588.975,,,,,,,,,
6875,99.2,1020.14,1000.261,1016.166,1016.829,1017.284,1049.804,1059.136,1076.481,1117.757,0.001,,,,,,,6875,3.6,4860.612,,,,,,,,,
6880,92.2,1021.601,1000.196,1016.109,1016.745,1017.415,1050.737,1066.755,1084.559,1100.931,0.001,,,,,,,6880,4,6011.179,,,,,,,,,
6885,88.2,1022.516,999.888,1016.125,1016.808,1017.405,1058.532,1073.668,1092.726,1141.604,0.001,,,,,,,6885,3.4,5501.421,,,,,,,,,
6890,94,1021.186,1000.05,1016.196,1016.767,1017.369,1050.304,1066.593,1100.955,1118.15,0.001,,,,,,,6890,3.6,4549.003,,,,,,,,,
6895,90.2,1022.226,1000.212,1016.412,1016.971,1017.564,1057.989,1067.433,1093.099,1118.146,0.001,,,,,,,6895,4.6,4224.758,,,,,,,,,
6900,86.6,1022.904,999.887,1016.304,1016.914,1017.672,1052.415,1059.635,1109.053,1161.082,0.001,,,,,,,6900,5,4154.167,,,,,,,,,
6905,88.8,1022.408,999.974,1016.127,1016.813,1017.544,1057.462,1066.813,1108.652,1142.197,0.001,,,,,,,6905,5,5703.864,,,,,,,,,
6910,91,1021.857,1000.447,1016.142,1016.76,1017.328,1057.865,1067.284,1092.214,1117.926,0.001,,,,,,,6910,4.2,5121.831,,,,,,,,,
6915,98.6,1020.368,999.996,1016.126,1016.76,1017.378,1049.897,1059.646,1091.916,1108.491,0.001,,,,,,,6915,3.4,4326.845,,,,,,,,,
6920,92,1021.742,999.754,1016.151,1016.729,1017.264,1051.352,1064.148,1092.408,1117.107,0.001,,,,,,,6920,3,5660.006,,,,,,,,,
6925,83,1023.774,1000.308,1016.179,1016.846,1017.433,1059.219,1076.44,1101.088,1156.373,0.001,,,,,,,6925,3.8,5255.738,,,,,,,,,
6930,90.4,1022.142,1000.024,1016.382,1016.929,1017.646,1050.762,1059.299,1084.829,1101.35,0.001,,,,,,,6930,4.4,4772.333,,,,,,,,,
6935,96,1020.783,1000.478,1016.051,1016.739,1017.35,1050.427,1059.09,1092.762,1142.303,0.001,,,,,,,6935,3.8,5102.244,,,,,,,,,
6940,97.4,1020.414,1000.106,1016.121,1016.716,1017.256,1033.185,1058.864,1117.593,1126.059,0.001,,,,,,,6940,3.8,5075.001,,,,,,,,,
6945,90,1022.137,999.701,1016.16,1016.856,1017.668,1052.198,1067.517,1092.406,1125.931,0.001,,,,,,,6945,4,4369.982,,,,,,,,,
6950,89.4,1022.487,1000.502,1016.372,1016.946,1017.703,1058.245,1059.996,1100.416,1141.941,0.001,,,,,,,6950,4,5880.646,,,,,,,,,
6955,87,1022.821,1000.002,1016.444,1017.009,1017.649,1058.45,1074.784,1109.41,1132.603,0.001,,,,,,,6955,4.4,5350.202,,,,,,,,,
6960,94.2,1021.229,1000.281,1016.351,1016.903,1017.608,1050.594,1059.458,1083.475,1084.773,0.001,,,,,,,6960,3.6,6849.889,,,,,,,,,
6965,94.8,1021.282,999.873,1016.228,1016.854,1017.503,1049.613,1064.883,1092.004,1159.705,0.001,,,,,,,6965,2.8,4515.737,,,,,,,,,
6970,92.2,1021.318,1000.319,1016.135,1016.827,1017.389,1050.491,1059.554,1081.247,1101.242,0.001,,,,,,,6970,4.2,4017.925,,,,,,,,,
6975,96,1020.768,1000.277,1016.056,1016.72,1017.308,1050.497,1059.181,1084.175,1117.131,0.001,,,,,,,6975,4.4,4936.056,,,,,,,,,
6980,85.6,1023.332,1000.267,1016.226,1016.838,1017.613,1058.691,1067.255,1090.183,1141.947,0.001,,,,,,,6980,3.4,5012.743,,,,,,,,,
6985,94,1021.213,1000.015,1016.226,1016.759,1017.364,1050.289,1059.048,1081.061,1093.394,0.001,,,,,,,6985,3.8,5650.696,,,,,,,,,
6990,96.4,1020.675,1000.017,1016.104,1016.715,1017.306,1042.431,1059.027,1083.879,1183.914,0.001,,,,,,,6990,3.6,4897.896,,,,,,,,,
6995,97.8,1020.492,1000.094,1016.056,1016.668,1017.284,1050.553,1066.565,1082.954,1125.876,0.001,,,,,,,6995,5,4640.758,,,,,,,,,
7000,93.4,1021.257,1000.259,1016.259,1016.92,1017.603,1050.899,1060.202,1082.877,1101.004,0.001,,,,,,,7000,4,6188.395,,,,,,,,,
7005,93.4,1021.402,1000.175,1016.466,1016.974,1017.53,1050.501,1059.211,1085.201,1135.231,0.001,,,,,,,7005,3.4,4172.092,,,,,,,,,
7010,9.8,1715.671,1001.243,1016.598,1017.44,1050.724,1091.849,1117.067,17891.371,17891.371,0.001,,,,,,,7010,3.4,5404.047,,,,,,,,,
7015,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,7015,4.8,4799.326,,,,,,,,,
7020,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,7020,4,4890.923,,,,,,,,,
7025,43,1023.119,1000.662,1016.188,1016.776,1017.484,1050.654,1067.512,1134.468,1150.502,0.001,,,,,,,7025,4.8,4431.031,,,,,,,,,
7030,93,1021.295,1000.248,1016.082,1016.701,1017.242,1050.426,1059.378,1100.423,1209.184,0.001,,,,,,,7030,3.6,5249.692,,,,,,,,,
7035,62.8,1090.699,999.819,1016.311,1016.886,1017.513,1050.36,1059.23,1100.665,11975.622,0.001,,,,,,,7035,3.6,4978.954,,,,,,,,,
7040,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,7040,4.8,4476.934,,,,,,,,,
7045,5.6,1053.837,1000.788,1018.591,1034.85,1092.699,1102.7,1166.986,1168.287,1168.287,0.001,,,,,,,7045,4.4,4424.611,,,,,,,,,
7050,35.8,1189.997,1000.559,1016.871,1017.562,1018.404,1026.173,1033.973,16372.813,16375.649,0.001,,,,,,,7050,4.8,4436.937,,,,,,,,,
7055,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,7055,3.4,6320.923,,,,,,,,,
7060,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,,,,7060,3.2,5382.54,,,,,,,,,
7065,54.8,1029.614,999.909,1016.469,1017.276,1018.085,1026.974,1042.526,1311.722,2318.075,0.001,,,,,,,7065,4.8,5597.751,,,,,,,,,
7070,68.8,1022.684,1000.164,1016.423,1017.206,1017.997,1026.611,1051.831,1100.489,1591.389,0.001,,,,,,,7070,3.8,3944.456,,,,,,,,,
7075,98,1020.372,1000.027,1016.681,1017.289,1017.874,1026.032,1035.045,1069.204,1553.299,0.001,,,,,,,7075,3.8,5473.803,,,,,,,,,
7080,77.6,1025.747,995.467,1016.563,1017.341,1018.206,1058.573,1069.891,1135.391,1577.455,0.001,,,,,,,7080,4.2,4329.262,,,,,,,,,
7085,97.4,1022.421,999.907,1016.572,1017.169,1017.748,1025.414,1034.265,1118.241,1525.444,0.001,,,,,,,7085,4.4,4689.553,,,,,,,,,
