time(sec), throughput(req/sec), avg_lat(ms), min_lat(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms), 90th_lat(ms), 95th_lat(ms), 99th_lat(ms), max_lat(ms), tp (req/s) scaled,,time(sec), throughput(req/sec), avg_lat(ms)
4375,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4380,243.6,1066.178,1000.01,1016.824,1025.331,1085.033,1170.79,1251.968,1403.436,1730.164,0.001,,,,
4385,177.4,1372.581,1000.069,1016.751,1025.514,1085.515,1191.655,1254.972,18215.061,18393.296,0.001,,,,
4390,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4395,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4400,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4405,119.4,1114.489,999.961,1017.025,1050.086,1134.175,1308.608,1493.763,1844.938,2312.272,0.001,,,,
4410,199.2,1079.662,999.752,1016.695,1026.258,1093.487,1205.659,1310.865,1623.237,1911.76,0.001,,,,
4415,106.8,1665.34,1000.273,1016.939,1033.222,1113.839,1220.329,1392.872,20808.912,21021.474,0.001,,,,
4420,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4425,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4430,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4435,129.4,1069.463,999.788,1016.789,1025.517,1085.076,1184.486,1255.589,1435.971,1848.975,0.001,,,,
4440,217,1075.354,999.955,1016.778,1025.712,1094.139,1184.263,1279.318,1486.399,2123.452,0.001,,,,
4445,165.8,1092.818,1000.088,1016.817,1026.091,1109.629,1227.039,1343.046,1852.1,2289.846,0.001,,,,
4450,235.4,1068.553,999.912,1016.675,1025.293,1084.898,1176.606,1252.904,1410.789,2008.187,0.001,,,,
4455,147.6,1113.952,999.93,1016.74,1026.056,1103.633,1209.613,1319.951,3018.122,3538.932,0.001,,,,
4460,195.8,1077.373,1000.174,1016.708,1025.731,1099.468,1201.181,1293.904,1541.46,1726.34,0.001,,,,
4465,213.2,1075.751,999.64,1016.718,1025.773,1101.364,1200.617,1270.067,1478.231,1998.345,0.001,,,,
4470,82.6,2011.103,1000.232,1016.825,1034.309,1108.355,1254.324,1470.868,25452.729,26513.283,0,,,,
4475,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4480,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4485,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4490,0.4,2186.039,1002.666,1002.666,3369.411,3369.411,3369.411,3369.411,3369.411,3369.411,0,,,,
4495,28.6,1413.188,1000.13,1017.845,1084.007,1317.951,2803.194,3485.785,4057.754,4060.119,0.001,,,,
4500,163.2,1246.37,996.257,1017.108,1033.624,1094.737,1219.834,1338.967,9794.341,10494.167,0.001,,,,
4505,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4510,93,1086.45,1000.068,1016.498,1025.28,1067.455,1235.252,1478.462,1742.434,1851.342,0.001,,,,
4515,201.4,1077.973,994.864,1017.031,1033.354,1102.471,1195.28,1312.798,1447.074,2159.69,0.001,,,,
4520,217.4,1073.012,999.958,1016.952,1026.009,1100.09,1196.47,1255.81,1452.1,1899.618,0.001,,,,
4525,227,1070.959,999.984,1017.077,1025.881,1101.097,1186.691,1253.902,1399.626,1581.609,0.001,,,,
4530,239,1066.459,1000.116,1016.993,1025.908,1084.876,1177.37,1221.379,1392.051,1651.231,0.001,,,,
4535,232,1068.461,999.759,1016.876,1025.458,1085.344,1186.749,1254.342,1450.452,1611.297,0.001,,,,
4540,238,1068.789,999.739,1016.882,1025.459,1084.573,1170.387,1254.909,1487.163,2109.365,0.001,,,,
4545,208.8,1075.808,999.709,1016.847,1026.094,1093.425,1201.011,1288.281,1460.088,1843.617,0.001,,,,
4550,214.2,1075.88,1000.037,1016.723,1025.703,1093.235,1202.276,1286.773,1505.457,1810.634,0.001,,,,
4555,204.2,1075.981,999.781,1016.735,1025.851,1093.269,1184.392,1278.201,1564.513,2444.505,0.001,,,,
4560,214.4,1075.087,1000.013,1016.86,1026.176,1100.693,1186.152,1285.678,1467.554,1783.34,0.001,,,,
4565,222,1071.884,999.702,1016.704,1025.349,1085.562,1195.305,1269.831,1448.399,1735.081,0.001,,,,
4570,201.4,1078.915,999.892,1016.754,1034.18,1109.417,1201.852,1261.217,1489.146,1607.704,0.001,,,,
4575,97.4,1170.566,999.84,1026.699,1081.233,1226.305,1443.479,1628.177,2095.678,3011.839,0.001,,,,
4580,88.2,1174.851,999.866,1032.908,1083.848,1233.531,1427.091,1627.933,2169.216,2745.059,0.001,,,,
4585,107.4,1148.861,999.881,1025.521,1073.039,1193.261,1410.179,1526.399,1760.908,2859.94,0.001,,,,
4590,114.6,1144.98,1000.086,1022.589,1082.352,1186.103,1395.498,1517.124,1760.037,2524.938,0.001,,,,
4595,103.4,1147.859,1000.528,1024.814,1075.47,1210.831,1394.806,1556.035,1734.129,1986.458,0.001,,,,
4600,96.8,1169.48,1000.293,1025.728,1092.63,1243.92,1430.245,1605.945,2018.957,2169.539,0.001,,,,
4605,103.8,1155.395,1000.304,1020.354,1075.213,1209.768,1423.684,1589.714,1900.796,2205.906,0.001,,,,
4610,135.2,1116.168,1000.064,1017.007,1058.807,1151.806,1320.909,1445.149,1646.518,1930.882,0.001,,,,
4615,208,1075.018,999.74,1016.688,1026.042,1100.008,1202.462,1286.525,1410.173,1636.979,0.001,,,,
4620,194.2,1082.806,999.533,1016.724,1032.951,1108.268,1217.265,1287.907,1554.042,2314.235,0.001,,,,
4625,185.6,1085.64,999.567,1016.689,1033.615,1116.616,1224.781,1303.566,1502.922,1846.911,0.001,,,,
4630,167.4,1095.012,1000.082,1016.689,1049.704,1126.455,1258.115,1362.24,1595.669,1931.653,0.001,,,,
4635,155.8,1105.55,999.781,1016.913,1050.182,1134.59,1284.695,1426.527,1670.62,1887.828,0.001,,,,
4640,138.2,1305.653,1000.221,1016.965,1056.928,1149.183,1318.523,1410.128,1644.172,135047.816,0.001,,,,
4645,99.4,2958.223,999.95,1017.344,1051.221,1126.271,1251.941,1410.116,132767.323,134208.319,0,,,,
4650,80.4,1098.917,1000.745,1016.859,1042.463,1118.263,1252.862,1367.024,1687.262,1995.713,0.001,,,,
4655,97.4,1081.792,999.618,1016.66,1041.516,1108.311,1192.378,1284.297,1627.432,1829.379,0.001,,,,
4660,102.8,1075.122,1000.645,1016.931,1033.238,1092.188,1183.114,1259.204,1518.196,1768.162,0.001,,,,
4665,105.6,1077.823,999.942,1016.751,1033.897,1108.535,1200.748,1300.929,1527.053,1627.795,0.001,,,,
4670,117,1066.625,1000.112,1016.703,1025.556,1091.816,1167.814,1218.405,1443.766,1598.219,0.001,,,,
4675,111.6,1071.127,1000,1016.74,1033.417,1091.769,1184.39,1251.711,1376.166,2003.267,0.001,,,,
4680,119,1067.909,999.999,1016.804,1025.727,1084.414,1167.353,1250.195,1452.677,1636.184,0.001,,,,
4685,120.6,1066.387,999.846,1016.56,1025.462,1083.445,1158.779,1233.962,1368.12,1911.484,0.001,,,,
4690,121.2,1065.224,999.904,1016.619,1025.459,1075.66,1175.913,1226.151,1352.563,1844.18,0.001,,,,
4695,125.8,1063.617,999.91,1016.601,1025.123,1083.343,1158.109,1216.576,1417.731,1593.164,0.001,,,,
4700,114,1070.211,999.748,1016.783,1025.86,1084.248,1167.342,1260.23,1515.376,2457.483,0.001,,,,
4705,98.4,1082.959,999.96,1016.995,1042.581,1108.12,1216.282,1328.187,1452.196,1536.387,0.001,,,,
4710,104.6,1075.536,999.91,1016.476,1026.097,1091.974,1192.693,1293.28,1569.287,1683.204,0.001,,,,
4715,88.8,1090.402,1000.163,1016.891,1042.181,1117.921,1259.042,1335.945,1537.018,1775.87,0.001,,,,
4720,83.6,1094.068,1000.394,1017.139,1050.599,1116.489,1256.743,1336.033,1594.077,1844.295,0.001,,,,
4725,69.4,1118.418,999.836,1017.133,1067.506,1158.38,1293.089,1425.907,1679.472,1863.491,0.001,,,,
4730,55,1145.275,1000.321,1025.179,1076.004,1188.104,1419.571,1535.584,1763.392,1962.612,0.001,,,,
4735,85.2,1095.321,1000.158,1017.146,1050.239,1117.502,1226.587,1361.066,1703.597,1896.22,0.001,,,,
4740,72.6,1105.553,999.935,1017.706,1058.546,1125.369,1242.448,1384.804,1873.186,2040.096,0.001,,,,
4745,90.2,1087.876,999.929,1016.926,1049.642,1100.651,1209.636,1309.288,1628.564,2283.266,0.001,,,,
4750,117.4,1068.621,999.915,1016.702,1025.557,1091.154,1168.686,1260.544,1387.119,1863.94,0.001,,,,
4755,105.6,1075.383,999.877,1016.587,1025.839,1091.45,1167.385,1242.466,1595.204,2934.703,0.001,,,,
4760,117.6,1068.298,999.662,1016.824,1025.792,1084.429,1168.64,1251.702,1409.241,1535.228,0.001,,,,
4765,30.2,1698.637,1000.81,1017.124,1041.111,1108.933,1243.055,12639.478,13166.413,13199.706,0.001,,,,
4770,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4775,77,1077.977,999.881,1016.981,1025.983,1107.213,1201.789,1277.501,1479.73,1563.928,0.001,,,,
4780,213,1074.181,1000.147,1016.753,1025.395,1093.289,1194.139,1268.096,1479.49,1688.073,0.001,,,,
4785,170,1097.842,999.807,1016.862,1034.436,1126.637,1237.052,1327.064,1761.008,2850.883,0.001,,,,
4790,154,1100.402,1000.107,1018.307,1046.239,1131.442,1242.648,1364.408,1737.273,2336.642,0.001,,,,
4795,181.8,1086.738,1000.125,1018.138,1027.786,1105.846,1231.686,1334.199,1573.301,1849.989,0.001,,,,
4800,180.2,1088.944,999.631,1017.576,1034.799,1107.575,1257.767,1340.307,1569.536,1784.024,0.001,,,,
4805,183.6,1087.264,999.809,1017.633,1035.579,1118.507,1241.637,1326.987,1475.729,1977.148,0.001,,,,
4810,224.2,1070.382,999.68,1017.362,1026.006,1087.758,1190.588,1270.238,1392.273,1788.922,0.001,,,,
4815,216,1074.76,1000.044,1017.185,1026.064,1088.804,1192.564,1284.219,1508.985,2184.86,0.001,,,,
4820,195.2,1082.307,999.631,1017.217,1034.533,1118.731,1214.57,1291.539,1482.065,1759.397,0.001,,,,
4825,212.2,1075.101,999.868,1017.214,1026.302,1102.779,1206.239,1266.394,1447.065,1757.724,0.001,,,,
4830,198.2,1079.513,999.791,1017.068,1027.027,1103.275,1206.904,1281.944,1514.027,1950.267,0.001,,,,
4835,180.8,1089.385,999.744,1017.129,1033.203,1103.605,1196.52,1308.427,1867.539,2221.232,0.001,,,,
4840,225.6,1070.775,999.741,1017.049,1025.793,1085.418,1174.29,1276.929,1514.683,2172.53,0.001,,,,
4845,212,1075.625,999.897,1016.928,1025.611,1093.783,1187.135,1287.822,1576.938,2118.687,0.001,,,,
4850,189.2,1085.282,999.538,1016.843,1033.934,1102.064,1219.176,1304.542,1608.348,1929.551,0.001,,,,
4855,223.6,1069.699,999.498,1016.752,1025.227,1093.967,1183.815,1256.54,1423.945,1682.262,0.001,,,,
4860,219,1072.959,1000.05,1016.977,1026.105,1100.396,1188.759,1283.18,1448.65,1807.48,0.001,,,,
4865,224.8,1071.146,999.94,1016.916,1025.732,1086.777,1187.229,1252.383,1428.801,1655.383,0.001,,,,
4870,221.4,1072.285,999.598,1016.91,1025.626,1091.147,1186.6,1261.552,1532.128,2031.912,0.001,,,,
4875,227.8,1070.284,999.665,1016.83,1025.254,1084.64,1195.858,1264.487,1449.979,1776.827,0.001,,,,
4880,216.6,1074.97,999.715,1016.68,1025.447,1092.274,1184.899,1274.1,1569.051,1909.174,0.001,,,,
4885,218.4,1072.153,999.444,1016.733,1025.676,1100.415,1184.716,1278.474,1437.497,1640.17,0.001,,,,
4890,238,1066.377,999.633,1016.699,1025.158,1091.952,1183.828,1226.886,1383.644,1748.192,0.001,,,,
4895,84,1826.578,999.955,1016.865,1026.153,1101.289,1210.31,1445.701,21307.974,21609.685,0.001,,,,
4900,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4905,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4910,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4915,143.2,1073.523,999.789,1016.651,1025.204,1084.845,1184.28,1269.738,1543.306,2128.369,0.001,,,,
4920,222.6,1073.309,999.56,1016.7,1025.456,1091.462,1191.81,1269.018,1462.87,1901.628,0.001,,,,
4925,143.8,1126.955,998.201,1016.743,1025.424,1092.333,1193.381,1303.088,3669.551,4887.036,0.001,,,,
4930,129.2,1104.471,999.898,1016.79,1032.699,1108.843,1235.066,1327.038,2333.378,3104.995,0.001,,,,
4935,220.4,1072.056,1000.126,1016.79,1025.99,1093.1,1183.464,1251.881,1446.406,1664.747,0.001,,,,
4940,205.4,1283.079,999.815,1016.767,1025.942,1101.375,1209.382,1302.585,14347.08,15282.151,0.001,,,,
4945,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4950,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4955,60.8,1097.437,1000.262,1016.926,1049.714,1135.859,1250.43,1369.874,1509.605,1675.869,0.001,,,,
4960,213,1074.555,999.81,1016.669,1025.471,1091.925,1200.766,1283.841,1460.076,1912.465,0.001,,,,
4965,206,1077.656,999.797,1016.699,1025.804,1100.119,1209.528,1295.154,1484.446,1888.036,0.001,,,,
4970,85.6,1691.405,1000.386,1016.606,1025.251,1083.852,1252.594,1411.176,17927.665,18194.925,0.001,,,,
4975,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4980,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
4985,55,1088.254,999.854,1016.541,1041.328,1116.542,1235.077,1300.087,1493.944,1602.938,0.001,,,,
4990,226.6,1070.227,999.649,1016.683,1025.442,1084.785,1184.877,1252.096,1461.199,2132.806,0.001,,,,
4995,236,1067.998,999.943,1016.577,1025.084,1083.409,1179.384,1250.911,1469.3,1965.627,0.001,,,,
5000,111.8,1149.966,999.724,1016.607,1025.205,1099.914,1217.538,1386.557,3720.084,4472.197,0.001,,,,
5005,163.8,1092.168,999.863,1016.809,1034.016,1107.939,1253.453,1368.137,1605.268,2178.712,0.001,,,,
5010,193.4,1082.089,999.941,1016.655,1025.559,1101.202,1218.306,1316.658,1533.968,1843.999,0.001,,,,
5015,218.6,1075.203,999.801,1016.825,1025.393,1092.72,1193.712,1269.023,1554.554,1720.743,0.001,,,,
5020,69.6,1394.783,1000.348,1016.555,1032.894,1105.795,1226.297,1376.981,8467.341,8753.708,0.001,,,,
5025,53.4,1077.049,999.811,1016.848,1032.699,1101.782,1208.858,1277.15,1512.4,1543.883,0.001,,,,
5030,246.4,1065.039,999.669,1016.653,1024.86,1084.678,1177.367,1234.714,1336.509,1577.085,0.001,,,,
5035,214.2,1111.158,999.498,1016.706,1032.916,1099.968,1202.053,1268.941,1468.881,11619.095,0.001,,,,
5040,128.6,1124.414,999.721,1016.573,1025.421,1075.634,1176.31,1251.39,1593.393,10922.944,0.001,,,,
5045,39,1240.358,1000.144,1016.475,1024.73,1091.379,1250.354,2312.207,5319.071,5444.757,0.001,,,,
5050,146,1153.616,1000.014,1016.597,1038.885,1124.211,1284.5,1434.474,3568.26,6953.303,0.001,,,,
5055,4.8,2933.381,1002.378,1925.32,2249.948,4327.132,5708.021,5856.305,6416.389,6416.389,0,,,,
5060,219.4,1067.813,997.246,1016.648,1025.271,1084.098,1183.666,1252.807,1390.402,1637.773,0.001,,,,
5065,214.4,1074.751,999.825,1016.614,1026.157,1092.299,1207.118,1292.508,1451.529,1778.111,0.001,,,,
5070,159.6,1355.731,999.796,1016.709,1025.985,1092.943,1201.303,1293.445,16088.978,17379.162,0.001,,,,
5075,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5080,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5085,31.8,1225.967,1000.688,1016.96,1041.499,1133.925,1349.603,2898.85,4498.326,4583.499,0.001,,,,
5090,224,1071.274,999.478,1016.587,1025.267,1091.365,1184.027,1251.374,1510.694,1787.879,0.001,,,,
5095,215.6,1073.82,999.701,1016.719,1032.953,1101.401,1192.633,1251.683,1390.575,1778.512,0.001,,,,
5100,233.8,1068.312,999.793,1016.492,1025.131,1085.213,1184.332,1251.102,1392.441,1815.793,0.001,,,,
5105,30.4,2553.433,999.878,1016.514,1024.5,1100.144,14922.574,15351.332,15832.266,15958.014,0,,,,
5110,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5115,4.4,1324.844,1002.199,1004.499,1275.537,1635.153,1742.819,1859.463,1926.839,1926.839,0.001,,,,
5120,215.6,1072.619,999.488,1016.56,1025.489,1097.215,1184.956,1267.585,1495.31,1778.709,0.001,,,,
5125,243.6,1064.5,999.775,1016.604,1025.124,1084.243,1167.07,1241.869,1385.657,1661.373,0.001,,,,
5130,231.2,1069.083,999.816,1016.457,1025.26,1084.33,1183.422,1260.812,1419.763,1661.973,0.001,,,,
5135,145.4,1453.969,999.937,1016.739,1025.758,1099.921,1187.147,1319.169,18537.522,18873.029,0.001,,,,
5140,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5145,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5150,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5155,200.8,1070.249,999.935,1016.652,1025.173,1093.308,1192.763,1258.851,1417.535,1593.588,0.001,,,,
5160,199,1079.602,999.81,1016.63,1026.291,1101.175,1208.76,1292.825,1510.321,1821.262,0.001,,,,
5165,265,1059.84,999.827,1016.463,1024.486,1082.776,1143.741,1218.378,1352.724,1662.243,0.001,,,,
5170,150.6,1479.843,999.601,1016.582,1025.827,1092.771,1176.183,1292.369,20468.247,20833.102,0.001,,,,
5175,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5180,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5185,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5190,107.4,1072.152,1000.087,1016.57,1025.308,1085.091,1201.13,1267.482,1418.336,1811.839,0.001,,,,
5195,221.2,1072.588,999.714,1016.627,1025.771,1092.198,1184.774,1270.653,1454.326,1660.922,0.001,,,,
5200,235.4,1067.579,999.737,1016.513,1024.994,1084.319,1175.752,1260.59,1401.126,1653.646,0.001,,,,
5205,220.6,1097.928,999.762,1016.531,1025.097,1098.918,1192.502,1276.199,1519.686,8503.858,0.001,,,,
5210,14.2,2201.55,1001.062,1016.754,1024.894,1066.809,7880.628,7982.633,8183.919,8183.919,0,,,,
5215,126.4,1073.215,1000.1,1016.53,1024.966,1083.811,1176.874,1284.273,1578.45,1870.056,0.001,,,,
5220,238.4,1066.971,999.608,1016.636,1025.319,1091.593,1168.115,1241.459,1367.502,1788.482,0.001,,,,
5225,222.8,1072.083,998.564,1016.565,1025.661,1100.129,1183.829,1259.668,1417.53,1804.484,0.001,,,,
5230,235.6,1190.45,999.325,1016.562,1024.956,1083.645,1184.143,1309.264,10191.001,10677.836,0.001,,,,
5235,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5240,54.2,1056.959,1000.299,1016.48,1021.099,1067.751,1143.267,1218.893,1420.59,1485.997,0.001,,,,
5245,212.8,1074.913,999.661,1016.587,1025.875,1092.343,1200.851,1268.557,1475.196,1779.199,0.001,,,,
5250,238.2,1066.892,999.704,1016.628,1025.266,1084.353,1168.773,1247.493,1375.879,1565.684,0.001,,,,
5255,226.4,1070.722,999.839,1016.688,1031.077,1092.203,1184.174,1243.786,1367.722,1740.199,0.001,,,,
5260,61.8,2014.882,999.816,1016.552,1025.446,1107.994,1242.995,18989.958,19589.602,19649.048,0,,,,
5265,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5270,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5275,9,1136.616,1000.844,1025.809,1050.694,1182.532,1425.705,1501.13,1551.503,1551.503,0.001,,,,
5280,157.6,1101.814,999.893,1016.888,1049.953,1128.475,1251.308,1362.308,1703.136,2285.884,0.001,,,,
5285,179.6,1089.16,999.914,1017.981,1028.12,1122.456,1227.521,1328.913,1645.658,1858.682,0.001,,,,
5290,198,1080.781,999.906,1017.396,1026.73,1109.271,1229.923,1294.61,1430.493,1703.679,0.001,,,,
5295,205,1076.839,994.101,1017.254,1034.284,1105.201,1201.145,1258.216,1430.435,1718.636,0.001,,,,
5300,194,1083.236,999.919,1017.219,1034.747,1102.955,1226.42,1302.502,1533.585,1780.043,0.001,,,,
5305,218.4,1072.233,999.908,1017.026,1025.952,1099.868,1192.159,1263.016,1473.296,1673.02,0.001,,,,
5310,231.6,1070.099,999.778,1017.087,1025.82,1094.099,1178.062,1254.893,1409.22,1916.81,0.001,,,,
5315,211,1074.609,999.893,1017.014,1026.004,1102.945,1197.217,1269.173,1389.984,1831.561,0.001,,,,
5320,221.4,1072.41,999.792,1016.878,1026.084,1099.943,1184.866,1262.39,1430.346,1926.29,0.001,,,,
5325,223.4,1072.083,998.686,1016.766,1025.287,1092.78,1193.134,1286.306,1431.466,1643.63,0.001,,,,
5330,210.6,1074.731,999.858,1016.821,1026.164,1100.732,1203.311,1261.135,1413.91,1708.443,0.001,,,,
5335,240.2,1067.342,999.611,1016.718,1025.118,1084.073,1185.563,1247.221,1434.94,1823.641,0.001,,,,
5340,220.2,1072.154,999.784,1016.829,1025.775,1099.76,1186.686,1270.849,1411.838,1779.932,0.001,,,,
5345,232.6,1068.407,999.807,1016.79,1025.415,1085.197,1183.644,1254.126,1411.465,1690.256,0.001,,,,
5350,216.4,1073.769,999.57,1016.657,1025.816,1100.728,1193.119,1251.938,1460.817,1781.422,0.001,,,,
5355,225,1070.783,999.652,1016.635,1025.475,1099.384,1185.227,1253.67,1454.612,1613.269,0.001,,,,
5360,226,1072.139,999.767,1016.65,1024.995,1092.845,1185.558,1269.544,1515.224,1774.479,0.001,,,,
5365,226.4,1069.699,999.812,1016.623,1025.167,1084.538,1184.762,1267.881,1447.125,1759.46,0.001,,,,
5370,240.6,1065.636,1000.045,1016.687,1025.35,1084.143,1167.405,1219.206,1411.805,2060.153,0.001,,,,
5375,233,1068.674,1000.08,1016.63,1025.247,1091.872,1177.817,1251.253,1411.009,1705.135,0.001,,,,
5380,231,1068.722,999.923,1016.794,1025.301,1092.327,1165.475,1259.033,1442.913,1737.647,0.001,,,,
5385,238.4,1067.45,999.735,1016.532,1024.823,1090.967,1185.552,1243.283,1403.119,1698.6,0.001,,,,
5390,232.2,1068.871,999.891,1016.711,1025.25,1084.61,1176.835,1250.966,1418.733,1766.294,0.001,,,,
5395,228.4,1069.822,999.84,1016.713,1025.842,1099.321,1184.264,1251.303,1387.575,1673.858,0.001,,,,
5400,216.8,1073.78,999.768,1016.695,1025.88,1091.83,1186.773,1285.008,1445.663,1789.663,0.001,,,,
5405,228.8,1069.344,999.705,1016.686,1025.498,1084.644,1182.348,1250.559,1421.482,1629.895,0.001,,,,
5410,212,1076.77,999.601,1016.751,1026.223,1100.571,1201.116,1284.934,1470.1,2318.397,0.001,,,,
5415,233,1067.064,999.812,1016.532,1024.977,1091.993,1169.491,1235.685,1370.111,1874.303,0.001,,,,
5420,231.6,1069.109,999.448,1016.621,1025.161,1084.035,1184.12,1268.577,1452.856,1570.806,0.001,,,,
5425,227.6,1070.2,999.6,1016.63,1025.273,1084.433,1193.269,1252.04,1464.675,1622.109,0.001,,,,
5430,225.6,1070.884,999.15,1016.767,1025.957,1092.261,1183.664,1244.057,1453.467,1645.416,0.001,,,,
5435,233.4,1068.637,999.815,1016.614,1025.488,1085.162,1183.373,1234.467,1394.848,1907.68,0.001,,,,
5440,214,1074.094,999.838,1016.67,1025.583,1100.358,1193.67,1258.958,1404.483,1816.676,0.001,,,,
5445,227,1071.372,999.641,1016.626,1025.286,1092.404,1192.119,1267.36,1386.186,1688.109,0.001,,,,
5450,218.8,1072.432,999.581,1016.783,1033.037,1084.434,1184.157,1285.093,1471.073,1791.945,0.001,,,,
5455,225.8,1070.408,999.79,1016.657,1025.172,1092.448,1191.748,1256.854,1413.145,1595.74,0.001,,,,
5460,236,1067.812,999.644,1016.646,1024.587,1083.978,1183.17,1251.773,1487.403,1940.928,0.001,,,,
5465,223.2,1071.801,999.887,1016.696,1025.529,1092.524,1185.082,1268.689,1447.22,1805.255,0.001,,,,
5470,224.8,1070.899,999.863,1016.769,1025.444,1091.155,1183.273,1260.314,1436.638,1595.974,0.001,,,,
5475,236,1067.574,999.578,1016.617,1025.174,1084.195,1183.612,1236.001,1394.351,1956.385,0.001,,,,
5480,219,1072.453,999.899,1016.677,1025.792,1100.089,1200.89,1268.056,1386.78,1653.121,0.001,,,,
5485,243,1066.21,996.975,1016.55,1025.084,1076.132,1168.525,1252.472,1487.826,1679.625,0.001,,,,
5490,220,1073.392,999.889,1016.66,1025.406,1099.68,1192.448,1268.045,1451.784,1980.567,0.001,,,,
5495,227,1069.183,999.949,1016.672,1025.352,1084.803,1168.29,1251.059,1464.813,1791.015,0.001,,,,
5500,217.8,1075.048,999.99,1016.695,1025.451,1091.056,1200.993,1276.546,1536.321,1895.777,0.001,,,,
5505,233.2,1067.049,999.601,1016.721,1025.361,1085.807,1176.122,1235.388,1363.389,1917.12,0.001,,,,
5510,241.4,1066.338,999.701,1016.633,1025.056,1083.626,1184.288,1251.342,1369.062,1654.592,0.001,,,,
5515,235.8,1067.413,999.655,1016.628,1025.269,1083.828,1184.04,1250.86,1454.717,1739.234,0.001,,,,
5520,206,1077.82,994.911,1016.674,1033.732,1100.929,1201.401,1284.849,1452.252,1862.966,0.001,,,,
5525,68.8,1823.502,999.737,1016.629,1025.766,1110.331,1209.268,1378.283,17650.902,17861.517,0.001,,,,
5530,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5535,0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000,,,,
5540,98.2,1072.999,999.828,1016.653,1025.5,1092.556,1184.632,1286.081,1471.256,1770.537,0.001,,,,
5545,180,1089.351,999.808,1016.66,1025.61,1100.997,1233.872,1360.23,1659.838,2535.701,0.001,,,,
5550,231.6,1068.659,999.953,1016.628,1025.37,1089.941,1184.032,1235.355,1420.781,1785.957,0.001,,,,
